nivel,grupo,n_clases,feature_set,n_features,clasificador,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std
por_grupo,Controls,3,Estadisticas,84,MLP,0.325,0.11606990230986766,0.32410880714286283,0.11807948083967582
por_grupo,Controls,3,Estadisticas,84,Ensamble_MLP_SVMRBF,0.31666666666666665,0.08975274678557506,0.3161522327002203,0.09111448654611598
por_grupo,Controls,3,Wavelets,252,SVM_Lineal,0.32499999999999996,0.09999999999999999,0.3143713040771864,0.09328938895532059
por_grupo,Controls,3,Wavelets,252,SVM_RBF,0.325,0.06666666666666667,0.31384545737486913,0.05375210944350851
super_clase,Letters/Numbers/Controls,3,Estadisticas,84,Ensamble_SVMLin_LogReg,0.6571494939439191,0.011250692357876046,0.31221974270528285,0.04190289411443414
por_grupo,Controls,3,Wavelets,252,MLP,0.325,0.06123724356957945,0.3121806430010764,0.05756606999807218
por_grupo,Controls,3,Wavelets,252,Ensamble_MLP_SVMRBF,0.325,0.06123724356957945,0.3121806430010764,0.05756606999807218
por_grupo,Controls,3,Wavelets,252,RF,0.325,0.08079466429027214,0.3106590508448094,0.06919217331541569
por_grupo,Controls,3,Wavelets,252,LogReg,0.3166666666666666,0.097182531580755,0.30955648926237156,0.09352242757829266
por_grupo,Controls,3,Wavelets,252,Ensamble_SVMLin_LogReg,0.3166666666666666,0.097182531580755,0.30823062558356673,0.09418399929423313
super_clase,Letters/Numbers/Controls,3,Estadisticas,84,Ensamble_MLP_SVMRBF,0.6408661025385765,0.015385326665766051,0.3071153377958448,0.0164101362334706
por_grupo,Controls,3,Estadisticas,84,RF,0.30833333333333335,0.12527746981977425,0.3070730490699531,0.12215995285073608
super_clase,Letters/Numbers/Controls,3,Estadisticas,84,SVM_RBF,0.6416824290691887,0.013158277845942421,0.3039638121611348,0.01773869939410189
por_grupo,Controls,3,Frecuencias_Abs,70,MLP,0.33333333333333337,0.06972166887783963,0.30350279293003746,0.07048135508187282
por_grupo,Controls,3,Frecuencias_Abs,70,Ensamble_MLP_SVMRBF,0.3166666666666667,0.10736748938937606,0.28989770578005875,0.10725953433125901
super_clase,Letters/Numbers/Controls,3,Estadisticas,84,SVM_Lineal,0.657979094076655,0.0006827845972914943,0.26457065584854633,0.00016561796773381527
por_grupo,Numbers,10,Frecuencias_Todas,350,RF,0.26333333333333336,0.03858612300930074,0.2620647228588405,0.03438861465459049
por_grupo,Numbers,10,TODAS,686,SVM_Lineal,0.26666666666666666,0.05477225575051661,0.2511071680297686,0.048005729501719004
por_grupo,Numbers,10,Frecuencias_Todas,350,MLP,0.2633333333333333,0.0784573486395988,0.2506625041625042,0.07526918514181685
por_grupo,Controls,3,Estadisticas,84,Ensamble_SVMLin_LogReg,0.26666666666666666,0.11960583412006104,0.24962387853692197,0.10497129905909038
por_grupo,Numbers,10,TODAS,686,Ensamble_SVMLin_LogReg,0.2533333333333333,0.053124591501697425,0.2492185363655952,0.04918171939041489
por_grupo,Numbers,10,Frecuencias_Todas,350,Ensamble_MLP_SVMRBF,0.26,0.08537498983243799,0.24864785214785218,0.08089776549454399
por_grupo,Numbers,10,Frecuencias_Rel,70,RF,0.25,0.04714045207910317,0.24572646960882255,0.044924983757554
por_grupo,Numbers,10,TODAS,686,SVM_RBF,0.2533333333333333,0.02666666666666666,0.24529376179376178,0.028354349373227585
por_grupo,Numbers,10,TODAS,686,RF,0.25666666666666665,0.051207638319124046,0.24301535392711857,0.05507390985218006
por_grupo,Numbers,10,Frecuencias_Rel,70,XGBC,0.24666666666666667,0.03559026084010436,0.2429302135772724,0.03976647605588748
por_grupo,Numbers,10,Frecuencias_Todas,350,SVM_RBF,0.2533333333333333,0.05312459150169742,0.2414799187740364,0.049479551503541906
por_grupo,Numbers,10,Frecuencias_Rel,70,LogReg,0.25,0.0557773351022717,0.23818281718281722,0.05892170324284319
por_grupo,Numbers,10,Frecuencias_Rel,70,Ensamble_SVMLin_LogReg,0.24666666666666665,0.054160256030906406,0.2354244742185919,0.05723279131039894
por_grupo,Numbers,10,TODAS,686,LogReg,0.23666666666666664,0.04876246279442598,0.23536572251278134,0.04708289765781192
por_grupo,Numbers,10,Frecuencias_Est,210,RF,0.24333333333333335,0.057348835113617505,0.23285520035520038,0.052886585791795074
por_grupo,Numbers,10,TODAS,686,Ensamble_MLP_SVMRBF,0.24,0.05734883511361751,0.23193455890514714,0.05582903003650207
por_grupo,Controls,3,Estadisticas,84,SVM_RBF,0.25833333333333336,0.10341394704992382,0.23157851894694,0.09001944886392482
por_grupo,Numbers,10,Frecuencias_Todas,350,SVM_Lineal,0.24,0.05436502143433363,0.23119524919524923,0.046625550093457487
por_grupo,Numbers,10,Frecuencias_Todas,350,Ensamble_SVMLin_LogReg,0.24666666666666665,0.06531972647421808,0.23107121636533404,0.06211761774405254
por_grupo,Numbers,10,Frecuencias_Est,210,LogReg,0.23666666666666664,0.053124591501697425,0.23024113468231114,0.04697452454368549
por_grupo,Controls,3,Estadisticas,84,LogReg,0.25,0.1148670729340852,0.2297545974911704,0.09866484762541224
por_grupo,Numbers,10,Frecuencias_Rel,70,SVM_Lineal,0.24666666666666667,0.057154760664940824,0.22940835634953283,0.05735438283266158
por_grupo,Numbers,10,Frecuencias_Est,210,SVM_RBF,0.23333333333333334,0.050552502960343665,0.2277517219622483,0.0439877439522888
por_grupo,Numbers,10,Frecuencias_Abs,70,LogReg,0.24333333333333335,0.016996731711975945,0.22771450771450774,0.01202743027689232
por_grupo,Numbers,10,TODAS,686,MLP,0.23666666666666666,0.06616477747093069,0.2273806128512011,0.06301408575559982
por_grupo,Numbers,10,TODAS,686,XGBC,0.23666666666666664,0.04136557881996952,0.22723102387808272,0.04254668456205944
por_grupo,Letters,27,TODAS,686,RF,0.23263553408480941,0.015393910458672132,0.2268595650294997,0.01563505769983137
por_grupo,Numbers,10,Frecuencias_Todas,350,LogReg,0.24,0.061101009266077866,0.22623277702689468,0.05860671606948303
por_grupo,Numbers,10,Frecuencias_Rel,70,Ensamble_MLP_SVMRBF,0.24,0.05637178175095921,0.2259059892635744,0.0589884943002678
por_grupo,Numbers,10,Frecuencias_Est,210,SVM_Lineal,0.24,0.05333333333333333,0.22415658833770294,0.04599994923868037
por_grupo,Numbers,10,Frecuencias_Rel,70,MLP,0.23666666666666666,0.05099019513592784,0.22228732361549702,0.05261793145676096
por_grupo,Numbers,10,Frecuencias_Est,210,Ensamble_SVMLin_LogReg,0.23000000000000004,0.06182412330330469,0.22171194165311814,0.058957435393428306
por_grupo,Numbers,10,Frecuencias_Abs,70,Ensamble_SVMLin_LogReg,0.24,0.016996731711975945,0.22162863022770143,0.013571352943502566
por_grupo,Numbers,10,Wavelets,252,XGBC,0.22333333333333333,0.03741657386773942,0.22131423547213025,0.04290562937504016
por_grupo,Numbers,10,Frecuencias_Todas,350,XGBC,0.22666666666666666,0.013333333333333329,0.22061183261183262,0.010782218334721504
por_grupo,Letters,27,Frecuencias_Todas,350,SVM_RBF,0.22153209109730848,0.02935812001108826,0.21922993007960329,0.031121689246816558
por_grupo,Letters,27,Frecuencias_Rel,70,SVM_RBF,0.22525879917184266,0.027078113003663605,0.21869345156238862,0.025990366689013306
por_grupo,Numbers,10,Frecuencias_Rel,70,SVM_RBF,0.22666666666666666,0.07788880963698615,0.21849690832043772,0.07871474716077166
por_grupo,Numbers,10,Frecuencias_Abs,70,RF,0.23333333333333334,0.06146362971528592,0.21849101225571815,0.061294562786009706
por_grupo,Letters,27,TODAS,686,SVM_RBF,0.22522812667740202,0.009588484966987769,0.21757932215448555,0.009490809654804602
por_grupo,Controls,3,Estadisticas,84,SVM_Lineal,0.24166666666666664,0.12190615698606495,0.213120507840524,0.09741779425732824
por_grupo,Numbers,10,Frecuencias_Est,210,XGBC,0.22000000000000003,0.050990195135927854,0.21257739319504027,0.053159662694813946
por_grupo,Numbers,10,Wavelets,252,SVM_RBF,0.22000000000000003,0.037118429085533484,0.21250688527159117,0.036894805602516685
por_grupo,Numbers,10,Wavelets,252,Ensamble_SVMLin_LogReg,0.21333333333333332,0.02211083193570267,0.21138830450595156,0.013936592165940743
por_grupo,Numbers,10,Wavelets,252,MLP,0.2166666666666667,0.0210818510677892,0.2110123765123765,0.021879612589096487
por_grupo,Letters,27,TODAS,686,XGBC,0.21415535618434167,0.01745357582090001,0.21081098639922172,0.017207387827474926
por_grupo,Numbers,10,Wavelets,252,RF,0.21333333333333332,0.04396968652757639,0.21016355866355868,0.034822074812388255
por_grupo,Letters,27,Frecuencias_Todas,350,RF,0.2128747795414462,0.019392355626893298,0.2075291302742283,0.0206687040156121
por_grupo,Numbers,10,Wavelets,252,SVM_Lineal,0.21666666666666665,0.0380058475033046,0.20689211768623533,0.0365537022820597
por_grupo,Numbers,10,Wavelets,252,Ensamble_MLP_SVMRBF,0.21333333333333337,0.02211083193570267,0.20661427461427465,0.02333392052622166
por_grupo,Numbers,10,Frecuencias_Abs,70,SVM_Lineal,0.22333333333333333,0.05333333333333333,0.2065599106775578,0.05044573298441341
por_grupo,Letters,27,TODAS,686,Ensamble_SVMLin_LogReg,0.21281343455256496,0.031060251266512674,0.20561209153572416,0.026490420805313438
por_grupo,Numbers,10,Frecuencias_Est,210,MLP,0.20333333333333337,0.07630348761506398,0.2031483049114628,0.0749713675958683
por_grupo,Numbers,10,Wavelets,252,LogReg,0.2033333333333333,0.01632993161855453,0.2012597833882664,0.010332223040933963
por_grupo,Letters,27,TODAS,686,Ensamble_MLP_SVMRBF,0.20670194003527337,0.0265150630851604,0.20112769462442665,0.026831874877701892
por_grupo,Letters,27,Frecuencias_Abs,70,SVM_RBF,0.2066789356644429,0.0255736877315019,0.20077119606105112,0.023580532088700895
por_grupo,Numbers,10,Frecuencias_Est,210,Ensamble_MLP_SVMRBF,0.2,0.07071067811865475,0.19951013022065656,0.0674303793944536
