Tm,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
110704,512184,-874374,-127870,-619458,2045426,-1930746,-2256336,-4877956,-5237563,-3288265,-6146376,-3193887,-4006749,-1882013,-4036527,-4027289
110705,515403,-874504,-126402,-619020,2044203,-2219391,-2255856,-4871673,-5230820,-3284246,-6137509,-3200859,-4005839,-1875397,-4035374,-4315849
110706,516838,-873216,-124303,-617336,2049791,-1914876,-2251912,-4873727,-5234357,-3283701,-6139866,-3201534,-4008297,-1878996,-4037481,-4157640
110707,514795,-866205,-125610,-618829,2051776,-1591283,-2251701,-4880428,-5234590,-3284557,-6143572,-3186364,-4009244,-1885117,-4041289,-3828026
110708,513173,-859655,-127854,-621777,2046283,-1799373,-2255693,-4880312,-5224912,-3282366,-6136965,-3175159,-4007028,-1882247,-4042482,-3883447
110709,515556,-858596,-127227,-622350,2043289,-2123942,-2256612,-4874337,-5216384,-3278383,-6127108,-3179853,-4006176,-1875514,-4041841,-4169669
110710,517469,-857539,-125220,-620926,2047907,-1898454,-2253108,-4875047,-5218469,-3277465,-6127677,-3182402,-4008834,-1877891,-4043824,-4080729
110711,515569,-851784,-126842,-622480,2050418,-1560459,-2252478,-4882199,-5220077,-3279024,-6132414,-3169927,-4010363,-1884777,-4047986,-3758868
110712,513604,-846360,-129933,-625714,2045455,-1760063,-2256267,-4883400,-5212152,-3278055,-6127669,-3160248,-4007951,-1883031,-4049540,-3805006
110713,515865,-846904,-129827,-626276,2041762,-2194616,-2257552,-4876740,-5203434,-3274236,-6117241,-3168224,-4005567,-1874848,-4048190,-4169459
110714,518612,-849174,-127189,-624032,2046348,-2109737,-2253630,-4874843,-5205419,-3272564,-6115906,-3178432,-4006879,-1874209,-4048724,-4219737
110715,517526,-846650,-127249,-623830,2051114,-1754227,-2251210,-4880616,-5209746,-3273941,-6121332,-3172941,-4008186,-1880368,-4052132,-3928422
110716,515304,-843118,-129659,-626127,2048083,-1869334,-2253844,-4882406,-5204514,-3273246,-6118574,-3165312,-4005584,-1879444,-4053628,-3916162
110717,517187,-844649,-129126,-626051,2044480,-2326225,-2255032,-4875217,-5195899,-3269074,-6107931,-3173742,-4001901,-1870248,-4051594,-4280650
110718,520548,-849212,-125683,-622921,2048844,-2349881,-2250837,-4870628,-5197252,-3266491,-6104679,-3188318,-4002121,-1866937,-4050932,-4425552
110719,520024,-849652,-124522,-621244,2055062,-1988954,-2247094,-4875037,-5203518,-3267608,-6110367,-3188052,-4003299,-1872137,-4053623,-4164751
110720,517612,-848314,-126463,-622646,2053767,-2034112,-2248597,-4877381,-5201320,-3267743,-6110023,-3182591,-4000826,-1872190,-4055272,-4105725
110721,518565,-852325,-126452,-622434,2049773,-2533486,-2250138,-4870337,-5194104,-3264411,-6100561,-3193137,-3996381,-1862764,-4053202,-4487967
110722,522263,-861237,-122843,-618567,2053464,-2730399,-2245844,-4863142,-5195637,-3261634,-6095972,-3214824,-3995017,-1856328,-4051146,-4778301
110723,522968,-867387,-120137,-614610,2061451,-2455571,-2240024,-4864704,-5204762,-3262606,-6101718,-3225024,-3994987,-1859077,-4052197,-4634996
110724,521373,-871356,-120587,-613506,2063244,-2484531,-2238835,-4865820,-5207139,-3263286,-6103592,-3227799,-3991338,-1858459,-4052708,-4596761
110725,522681,-880045,-119203,-610802,2061224,-3030947,-2238343,-4857019,-5202807,-3260049,-6095186,-3244850,-3984474,-1847157,-4048937,-5020973
110726,527558,-894989,-113636,-603989,2066139,-3401859,-2232096,-4845402,-5205528,-3256315,-6089048,-3276672,-3979957,-1836090,-4044015,-5465972
110727,530148,-908449,-107627,-595689,2077335,-3226592,-2222711,-4841946,-5217782,-3256116,-6093962,-3299877,-3977285,-1834458,-4041793,-5459599
110728,529841,-919181,-104767,-589999,2083757,-3228991,-2217249,-4839966,-5225192,-3256374,-6097539,-3312686,-3971378,-1831622,-4039638,-5445509
110729,531544,-934154,-100879,-583364,2085098,-3796149,-2213592,-4828534,-5224880,-3252932,-6090569,-3337363,-3961511,-1817849,-4033271,-5897316
110730,537474,-956418,-92491,-572362,2092306,-4329776,-2204482,-4811734,-5229648,-3248065,-6083232,-3379721,-3953080,-1801573,-4024779,-6486204
110731,541747,-979137,-82724,-558949,2107061,-4289415,-2191092,-4802279,-5245866,-3246758,-6087499,-3417883,-3947345,-1794736,-4018914,-6644791
110732,542188,-999345,-76249,-548096,2118331,-4282880,-2181149,-4796699,-5260311,-3247281,-6093713,-3444214,-3939517,-1789567,-4014227,-6681706
110733,543153,-1023302,-70018,-537549,2122972,-4838052,-2174542,-4783219,-5266793,-3244842,-6090147,-3479168,-3927834,-1774392,-4006089,-7146846
110734,548068,-1055302,-59882,-523324,2131257,-5483344,-2163878,-4763126,-5276605,-3240689,-6084239,-3533132,-3917418,-1754999,-3995637,-7838249
110735,552151,-1088862,-47476,-506085,2147823,-5537728,-2148251,-4749274,-5298637,-3239836,-6089689,-3585790,-3910703,-1744811,-3987778,-8123390
110736,551978,-1118651,-38155,-491277,2162483,-5438651,-2135429,-4741656,-5321117,-3241577,-6099877,-3622739,-3903374,-1739361,-3982257,-8140301
110737,551426,-1148832,-29737,-477777,2169807,-5823814,-2126929,-4727985,-5334351,-3240592,-6100919,-3660363,-3892673,-1725638,-3974178,-8388608
110738,554761,-1183818,-17589,-461297,2178646,-6360856,-2115860,-4706910,-5346869,-3236724,-6096769,-3711633,-3882960,-1706441,-3963509,-8388608
110739,558029,-1218321,-2820,-442229,2195348,-6289687,-2100114,-4691622,-5369818,-3235416,-6102486,-3759072,-3878407,-1696500,-3955689,-8388608
110740,556228,-1245740,8279,-426654,2210582,-5877749,-2087506,-4685871,-5394047,-3237619,-6115405,-3783632,-3875521,-1695174,-3952126,-8388608
110741,552467,-1268996,16208,-414954,2216736,-5873806,-2081383,-4677706,-5407422,-3238205,-6120529,-3798785,-3870582,-1688723,-3948034,-8388608
110742,551797,-1293779,25870,-402707,2220865,-6136879,-2075461,-4662820,-5416209,-3235952,-6118487,-3822353,-3866740,-1676524,-3942044,-8388608
110743,551859,-1317174,37245,-389306,2231349,-5888613,-2065838,-4652976,-5433241,-3235870,-6124335,-3842906,-3868768,-1672760,-3939088,-8388608
110744,546969,-1332050,44341,-380069,2241141,-5199803,-2059216,-4654994,-5453121,-3240226,-6139556,-3839452,-3873974,-1680222,-3941584,-8388608
110745,539491,-1339979,46689,-376381,2241333,-4864759,-2060015,-4657447,-5462139,-3244150,-6148828,-3821801,-3877759,-1685120,-3944987,-8262557
110746,534694,-1347686,49299,-373706,2236920,-4919423,-2062932,-4653259,-5463552,-3244971,-6149079,-3810807,-3881697,-1683289,-3946442,-8231915
110747,532186,-1354485,53477,-370201,2238008,-4617618,-2062362,-4651810,-5471076,-3246981,-6154436,-3801376,-3890732,-1687262,-3949876,-8035744
110748,525924,-1353283,54157,-369934,2240445,-3827581,-2063138,-4662268,-5483539,-3253698,-6170341,-3772079,-3903220,-1703156,-3958546,-7362250
110749,516889,-1344837,49419,-375517,2234200,-3337314,-2070972,-4674903,-5486360,-3260516,-6182014,-3728158,-3913671,-1717762,-3968209,-6770063
110750,510568,-1335812,44580,-382244,2222311,-3330973,-2081529,-4680100,-5479904,-3263656,-6183094,-3691727,-3922583,-1723977,-3975229,-6599359
110751,507952,-1326332,42471,-387351,2215711,-3066869,-2088131,-4685091,-5477631,-3266391,-6186126,-3661362,-3935759,-1733146,-3983036,-6364976
110752,502137,-1308136,38363,-394701,2212192,-2159334,-2094766,-4702098,-5481268,-3272868,-6199838,-3611456,-3953409,-1755132,-3996141,-5569661
110753,492408,-1279020,28440,-408844,2200464,-1339556,-2108778,-4724551,-5475886,-3280248,-6211732,-3538960,-3971005,-1779686,-4012311,-4656068
110754,483928,-1245893,16494,-426424,2180346,-1031450,-2127995,-4741520,-5458089,-3284309,-6212332,-3466381,-3987277,-1796721,-4026914,-4124797
110755,479430,-1212959,5554,-443997,2162853,-704154,-2144906,-4756687,-5441023,-3287541,-6211835,-3402134,-4006609,-1813942,-4041498,-3703987
110756,473811,-1175216,-7164,-462677,2150242,97312,-2159944,-4781612,-5431572,-3294920,-6221852,-3328973,-4028905,-1841812,-4059874,-2906929
110757,465602,-1132058,-25539,-486297,2132540,709939,-2179691,-4811084,-5417265,-3304050,-6232069,-3244750,-4047964,-1870699,-4079257,-2110380
110758,459925,-1090898,-44713,-510674,2108572,625353,-2202211,-4831714,-5392984,-3309412,-6230501,-3173771,-4061147,-1887828,-4094061,-1872209
110759,460356,-1056886,-59756,-530921,2089365,350054,-2219441,-4844402,-5370620,-3311774,-6224503,-3127707,-4073028,-1898580,-4104820,-1965671
110760,461656,-1024709,-72269,-547617,2079174,576147,-2230638,-4862075,-5359494,-3316233,-6227884,-3086872,-4086055,-1916261,-4116474,-1745537
110761,460256,-990027,-87260,-565832,2068021,852006,-2243324,-4884046,-5348179,-3322187,-6234132,-3038254,-4096012,-1936021,-4128822,-1362180
110762,459846,-958056,-102243,-583989,2051081,545581,-2258652,-4897714,-5327654,-3324223,-6229462,-2999550,-4099931,-1944542,-4136752,-1408845
110763,464665,-934199,-112381,-597472,2037571,-5041,-2269344,-4901469,-5307200,-3322373,-6218246,-2984807,-4102098,-1944637,-4140139,-1805795
110764,470595,-914239,-118827,-606486,2033661,-42249,-2273311,-4908512,-5298692,-3322378,-6215926,-2977606,-4106696,-1951012,-4144499,-1905394
110765,472538,-892597,-127686,-616817,2030139,149599,-2278259,-4922127,-5293402,-3325249,-6219912,-2960266,-4110295,-1962614,-4151124,-1705923
110766,473388,-873190,-138021,-628539,2019796,-162276,-2287250,-4930107,-5279901,-3325914,-6215474,-2947112,-4109307,-1965703,-4155231,-1833094
110767,478504,-861806,-144401,-636598,2010431,-809229,-2293439,-4927893,-5264674,-3322909,-6203383,-2955407,-4106661,-1959677,-4155221,-2352384
110768,485266,-855871,-146892,-640163,2010281,-1014149,-2293014,-4927313,-5260651,-3321271,-6198792,-2973460,-4106859,-1958491,-4155843,-2652646
110769,488192,-848545,-151026,-644118,2012461,-863410,-2292339,-4934389,-5262336,-3323152,-6202825,-2980571,-4107133,-1964517,-4159125,-2575496
110770,489726,-841693,-156712,-649306,2008664,-1142356,-2295425,-4937222,-5255917,-3323056,-6199724,-2986356,-4102373,-1963339,-4159889,-2734275
110771,495059,-842214,-158763,-650986,2004247,-1860759,-2296784,-4929091,-5245371,-3318604,-6187022,-3011294,-4094472,-1951216,-4155613,-3338866
110772,503099,-849437,-156035,-647529,2008780,-2245943,-2291141,-4919989,-5244822,-3314569,-6179577,-3049368,-4089043,-1941552,-4150890,-3833550
110773,507778,-855628,-153625,-643069,2017869,-2160109,-2283536,-4918802,-5252455,-3314181,-6182386,-3077344,-4084466,-1940325,-4148881,-3893015
110774,510188,-861304,-153276,-640260,2021552,-2394784,-2279716,-4915736,-5253486,-3312853,-6180592,-3099531,-4075516,-1934328,-4145383,-4076542
110775,515464,-873410,-150087,-634737,2022733,-3128909,-2275607,-4901942,-5248689,-3307124,-6168467,-3137607,-4062937,-1916916,-4136978,-4719294
110776,524220,-892656,-141804,-624037,2031961,-3643606,-2264771,-4884881,-5251974,-3300833,-6159132,-3190582,-4052535,-1899701,-4127242,-5350049
110777,530139,-911486,-132981,-611612,2047228,-3604966,-2250864,-4875870,-5265263,-3298272,-6161117,-3234677,-4043983,-1891816,-4120372,-5515595
110778,532792,-928514,-126798,-601371,2057794,-3747252,-2240779,-4867776,-5274041,-3296141,-6161649,-3268627,-4032362,-1882371,-4113516,-5677417
110779,536946,-950388,-119041,-589794,2063786,-4415807,-2232231,-4850157,-5275666,-3290179,-6151866,-3313977,-4017241,-1862151,-4102487,-6279687
110780,544573,-979311,-106718,-573916,2075749,-4973154,-2218371,-4828076,-5283179,-3283197,-6142729,-3374602,-4004591,-1840755,-4090120,-6953129
110781,549375,-1007891,-93717,-556551,2094074,-4900937,-2201397,-4814761,-5302184,-3280489,-6146000,-3427002,-3995947,-1830317,-4081642,-7133167
110782,549331,-1032921,-84889,-543021,2107452,-4832537,-2189345,-4806461,-5318697,-3280010,-6151339,-3463441,-3986679,-1822687,-4075475,-7152079
110783,549418,-1059529,-76364,-530373,2113917,-5268038,-2181204,-4791107,-5326347,-3276566,-6146937,-3503569,-3974849,-1806282,-4066721,-7543971
110784,553131,-1090972,-64186,-514829,2123702,-5707647,-2169642,-4770542,-5336248,-3271496,-6140558,-3555908,-3965579,-1787501,-4056682,-8076662
110785,555424,-1120540,-50884,-497805,2140282,-5503246,-2154573,-4758196,-5356770,-3270146,-6145762,-3599386,-3961273,-1779745,-4050478,-8131721
110786,552793,-1143707,-42202,-485207,2152898,-5158114,-2144173,-4753604,-5375662,-3271750,-6155358,-3621521,-3957414,-1777814,-4047678,-7904226
110787,549723,-1165022,-35303,-475062,2157413,-5317759,-2138987,-4743822,-5383875,-3270857,-6155509,-3640881,-3950884,-1768353,-4042974,-8005800
110788,550492,-1189904,-25824,-463147,2162875,-5650511,-2131963,-4727817,-5390864,-3267659,-6150906,-3672077,-3945759,-1754337,-4036273,-8363291
110789,551342,-1213814,-14936,-449707,2175391,-5426979,-2120922,-4718286,-5407822,-3267465,-6156296,-3699256,-3945381,-1749787,-4032588,-8351851
110790,548046,-1230867,-8067,-439819,2186299,-4963461,-2112959,-4717507,-5425611,-3270862,-6168364,-3706307,-3945817,-1752866,-4032611,-8001694
110791,543790,-1245054,-3840,-433017,2189025,-4994857,-2110548,-4712961,-5432628,-3272051,-6171774,-3708632,-3942726,-1749073,-4030787,-7947724
110792,543494,-1262775,2726,-424644,2191132,-5338340,-2107090,-4700572,-5436186,-3270131,-6167982,-3724682,-3939477,-1738377,-4026019,-8248275
110793,544486,-1281061,11538,-414171,2200484,-5194154,-2098954,-4692405,-5449380,-3270322,-6172404,-3742511,-3940989,-1735226,-4023517,-8273646
110794,541334,-1291776,17395,-406491,2210143,-4615947,-2092568,-4694437,-5465872,-3274199,-6185536,-3739734,-3944765,-1742024,-4025514,-7837642
110795,535537,-1295267,19894,-403419,2210979,-4307116,-2092949,-4696249,-5471473,-3276449,-6192007,-3722594,-3947266,-1745900,-4028017,-7483014
110796,531889,-1295397,23753,-401148,2207663,-4206653,-2095347,-4692356,-5468854,-3274867,-6189496,-3705927,-3951736,-1744772,-4029685,-7342316
110797,528902,-1289107,28749,-399757,2208377,-3543221,-2095959,-4694168,-5470541,-3274472,-6192646,-3679002,-3964286,-1752989,-4035822,-6834864
110798,520265,-1268148,28019,-404935,2207164,-2283928,-2101081,-4711324,-5473537,-3279076,-6206103,-3618724,-3982983,-1776226,-4049751,-5706141
110799,507725,-1233503,19378,-419224,2194316,-1329701,-2116088,-4733259,-5463563,-3284677,-6215076,-3534215,-4001862,-1800556,-4066844,-4619106
110800,497514,-1195349,8146,-437296,2173846,-941294,-2135734,-4749761,-5442346,-3287785,-6213572,-3452937,-4020037,-1817787,-4082435,-3995430
110801,491379,-1158360,-3019,-455538,2157450,-501888,-2152397,-4766700,-5424900,-3291871,-6214307,-3381223,-4041019,-1837367,-4098479,-3464361
110802,484111,-1118710,-17431,-475540,2144678,247195,-2168014,-4793132,-5414749,-3300668,-6225326,-3303860,-4062606,-1866064,-4117446,-2664362
110803,475786,-1077292,-36461,-499204,2126415,594489,-2187754,-4820052,-5398756,-3309820,-6233212,-3225263,-4078747,-1891288,-4135178,-2070718
110804,471412,-1041963,-54294,-521425,2104289,259911,-2207959,-4836024,-5375376,-3314468,-6229194,-3168749,-4088737,-1903332,-4147056,-2085662
110805,473186,-1015179,-66891,-538229,2089708,-79312,-2220996,-4845421,-5358017,-3316946,-6224142,-3138007,-4098265,-1911444,-4155523,-2301230
110806,474441,-990607,-77950,-552186,2082985,106564,-2229154,-4861223,-5352135,-3322206,-6229598,-3109534,-4108659,-1927321,-4165519,-2138806
110807,473130,-965256,-91478,-567800,2073401,191223,-2239839,-4878918,-5343732,-3328044,-6234984,-3075776,-4115168,-1942409,-4175287,-1926625
110808,473745,-944626,-103518,-581943,2059206,-306157,-2251887,-4886504,-5327199,-3329570,-6228946,-3056521,-4116270,-1945421,-4180199,-2185876
110809,479313,-932688,-110379,-590966,2050518,-872367,-2258244,-4886252,-5314223,-3328294,-6219727,-3060106,-4117179,-1942944,-4181673,-2670714
110810,484521,-923095,-114544,-596276,2050632,-861712,-2258942,-4891486,-5313157,-3329499,-6220844,-3065432,-4120216,-1948228,-4184852,-2762081
110811,486098,-911336,-121142,-603137,2049218,-773822,-2261654,-4901114,-5311991,-3332497,-6225106,-3060149,-4121092,-1956080,-4189318,-2654362
110812,487871,-902661,-127602,-609932,2041802,-1233262,-2267288,-4902747,-5302002,-3332013,-6219088,-3062199,-4117041,-1953438,-4189977,-2942474
110813,493976,-902356,-129598,-612482,2037566,-1886864,-2268841,-4895572,-5292865,-3328403,-6207819,-3085074,-4112401,-1943672,-4186956,-3532362
110814,500578,-905506,-128230,-610848,2042544,-2001488,-2264136,-4892430,-5295557,-3326914,-6206056,-3111922,-4110497,-1940852,-4185128,-3790209
110815,503334,-906266,-128977,-610264,2047744,-1900265,-2260408,-4895416,-5300596,-3328025,-6210151,-3126128,-4107376,-1942976,-4185194,-3750076
110816,505369,-908816,-130594,-610454,2046474,-2310959,-2260295,-4892251,-5296931,-3326491,-6205419,-3142817,-4099416,-1936108,-4182186,-4041330
110817,511561,-919425,-128084,-606706,2046513,-3041620,-2257211,-4879192,-5291866,-3321376,-6193519,-3179543,-4089930,-1920381,-4174985,-4713216
110818,519414,-934750,-121334,-598071,2056085,-3310575,-2247236,-4867821,-5298107,-3317636,-6189465,-3223916,-4083129,-1909753,-4168157,-5144326
110819,523606,-948085,-115957,-589524,2068012,-3239859,-2236853,-4863655,-5309451,-3316989,-6193524,-3255762,-4075859,-1905811,-4163482,-5203983
110820,526224,-962107,-112109,-582272,2073727,-3608077,-2230352,-4855234,-5313078,-3314660,-6190804,-3286067,-4064039,-1894871,-4156504,-5507947
110821,532341,-983829,-104742,-571607,2078849,-4403732,-2222174,-4836274,-5313387,-3308501,-6179441,-3335185,-4049749,-1873687,-4144963,-6250128
110822,541081,-1011764,-92586,-555722,2093159,-4839897,-2206945,-4816696,-5324139,-3302936,-6173966,-3395931,-4038103,-1855519,-4133026,-6857542
110823,546360,-1038191,-80866,-539001,2111739,-4804719,-2190011,-4805159,-5342848,-3301022,-6178796,-3445055,-4027416,-1845917,-4123858,-7021972
110824,548843,-1063709,-71449,-524372,2124279,-5070720,-2177482,-4792200,-5355087,-3298436,-6179365,-3487135,-4013252,-1832172,-4113747,-7295119
110825,553508,-1094679,-59586,-507810,2133778,-5778056,-2165417,-4769657,-5361983,-3292201,-6170669,-3542597,-3997130,-1808750,-4099899,-7977797
110826,560406,-1131320,-43803,-487572,2150031,-6192569,-2148126,-4745992,-5377277,-3286400,-6166167,-3608612,-3985062,-1787930,-4086384,-8388608
110827,563234,-1165436,-29047,-467572,2170348,-6005127,-2129782,-4732647,-5402168,-3285376,-6174006,-3660524,-3976911,-1778825,-4077634,-8388608
110828,561894,-1195179,-18336,-451731,2183991,-5956775,-2117246,-4722083,-5421244,-3285349,-6180589,-3696629,-3967612,-1770076,-4070445,-8388608
110829,561872,-1226054,-6834,-435974,2192024,-6375238,-2107459,-4703701,-5431675,-3281729,-6177048,-3737503,-3956466,-1752448,-4060267,-8388608
110830,565056,-1260056,7987,-417697,2204834,-6629547,-2093727,-4683011,-5446579,-3277632,-6174641,-3786458,-3949227,-1735787,-4050049,-8388608
110831,565245,-1290096,21919,-399869,2222336,-6256574,-2078517,-4672789,-5470721,-3278036,-6184389,-3820801,-3946671,-1731366,-4044604,-8388608
110832,560983,-1313603,30659,-387209,2233689,-5930942,-2069252,-4668139,-5490003,-3280544,-6195333,-3835391,-3943620,-1730034,-4041784,-8388608
110833,557521,-1336496,38464,-376206,2237718,-6149601,-2064233,-4656839,-5499115,-3280135,-6196150,-3852256,-3938090,-1720131,-4036442,-8388608
110834,558125,-1363052,49034,-363084,2244879,-6406341,-2056099,-4641004,-5510011,-3278379,-6195139,-3881235,-3934861,-1708177,-4029846,-8388608
110835,557480,-1387369,59819,-349300,2258213,-6071039,-2044972,-4633774,-5531029,-3280441,-6205551,-3902464,-3936000,-1707084,-4026952,-8388608
