Tm,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
128945,543151,-1060701,-113913,-576578,1933872,-2954482,-2303304,-5151717,-5400864,-3278336,-6231124,-3819352,-4008137,-1751123,-3975542,-5372662
128946,543385,-1060735,-111990,-573907,1939318,-2586692,-2298091,-5154674,-5407701,-3279046,-6236671,-3821231,-4009254,-1755892,-3975647,-5149950
128947,540866,-1056344,-113836,-574909,1939538,-2366307,-2297957,-5160129,-5409144,-3280646,-6241350,-3817831,-4008677,-1761131,-3977154,-4894412
128948,539661,-1056132,-116474,-577622,1933666,-2687604,-2303558,-5158637,-5403572,-3280906,-6237504,-3816077,-4008194,-1758079,-3978170,-5071796
128949,541798,-1061392,-115904,-577567,1932096,-2969573,-2304981,-5153322,-5402165,-3280287,-6233202,-3820221,-4009942,-1753332,-3978052,-5364108
128950,542594,-1062659,-113687,-574800,1937304,-2661981,-2300002,-5155013,-5408926,-3280925,-6237827,-3823319,-4011574,-1757037,-3978129,-5209310
128951,540035,-1058586,-115109,-575339,1938676,-2364539,-2298728,-5161073,-5411973,-3282648,-6243586,-3820568,-4011306,-1763171,-3979576,-4911739
128952,538103,-1057362,-118104,-578319,1933090,-2615884,-2304078,-5161074,-5406997,-3283165,-6240934,-3818039,-4010616,-1761428,-3980733,-5018172
128953,539888,-1062228,-118154,-578999,1930233,-2965794,-2306724,-5155614,-5404032,-3282453,-6235651,-3821376,-4011969,-1755894,-3980590,-5340756
128954,541238,-1064712,-115889,-576441,1934820,-2738485,-2302250,-5155900,-5410029,-3282760,-6238907,-3825317,-4013856,-1758155,-3980509,-5264706
128955,539253,-1060998,-116641,-576324,1937488,-2380942,-2299672,-5161980,-5414594,-3284580,-6245612,-3823542,-4014017,-1764920,-3981900,-4943028
128956,537106,-1058704,-119662,-579214,1932701,-2546902,-2304259,-5163261,-5410452,-3285387,-6244428,-3820441,-4013215,-1764590,-3983181,-4972523
128957,538683,-1062704,-120189,-580319,1928856,-2941588,-2307857,-5157773,-5406261,-3284731,-6238651,-3822890,-4014191,-1758764,-3983195,-5304434
128958,540915,-1065839,-117573,-577606,1933006,-2810994,-2303843,-5156186,-5410816,-3284398,-6240001,-3827064,-4015924,-1759086,-3982599,-5312720
128959,539491,-1062731,-117569,-576672,1936839,-2412771,-2300210,-5161902,-5416228,-3285812,-6246807,-3825902,-4016129,-1765692,-3983435,-4985043
128960,537198,-1059464,-120426,-579219,1933160,-2484672,-2303821,-5164339,-5413093,-3286774,-6246984,-3822211,-4015167,-1766716,-3984734,-4936064
128961,538297,-1062464,-121413,-580799,1928526,-2898706,-2308191,-5159201,-5407714,-3285999,-6240807,-3823368,-4015474,-1760762,-3984685,-5256462
128962,540936,-1066371,-118862,-578454,1931627,-2875279,-2305110,-5156105,-5410776,-3285371,-6240389,-3827782,-4017194,-1759401,-3983944,-5349824
128963,540476,-1063651,-117642,-576405,1936748,-2459623,-2300164,-5160753,-5416721,-3286326,-6246884,-3827305,-4017346,-1765431,-3984270,-5036036
128964,538093,-1059570,-120141,-578496,1934386,-2431932,-2302503,-5164187,-5414896,-3287472,-6248551,-3823375,-4016400,-1767902,-3985617,-4910123
128965,538422,-1061546,-121709,-580604,1929049,-2840520,-2307575,-5159919,-5408982,-3286959,-6242725,-3823483,-4016352,-1762485,-3985888,-5200105
128966,541128,-1066169,-119610,-578937,1930738,-2924231,-2305859,-5155713,-5410544,-3286190,-6240763,-3828014,-4018119,-1759673,-3985191,-5370858
128967,541012,-1064696,-117986,-576599,1936186,-2517819,-2300685,-5159664,-5417127,-3287028,-6247001,-3828699,-4018752,-1765225,-3985378,-5090887
128968,538492,-1060299,-120184,-578282,1935048,-2393794,-2301836,-5164203,-5416796,-3288381,-6250161,-3824860,-4017886,-1769052,-3986713,-4896546
128969,538260,-1060936,-122029,-580616,1929543,-2770612,-2307089,-5160965,-5410704,-3288107,-6244975,-3823877,-4017481,-1764489,-3987153,-5138131
128970,540999,-1065770,-120372,-579586,1929936,-2957178,-2306626,-5155734,-5410551,-3287179,-6241511,-3828122,-4019110,-1760382,-3986471,-5376112
128971,541546,-1065389,-118113,-576802,1935673,-2585039,-2301145,-5158461,-5417210,-3287743,-6246922,-3829819,-4020034,-1765003,-3986396,-5148430
128972,539104,-1060862,-119781,-577913,1935911,-2370288,-2301009,-5163704,-5418397,-3289200,-6251336,-3826294,-4019337,-1769939,-3987689,-4896309
128973,537948,-1060562,-122199,-580701,1930140,-2695069,-2306555,-5161972,-5412665,-3289381,-6247304,-3824516,-4018842,-1766644,-3988519,-5077042
128974,540414,-1065387,-121149,-580401,1929011,-2970514,-2307566,-5156262,-5411017,-3288501,-6242727,-3828365,-4020364,-1761627,-3988029,-5365266
128975,541481,-1066261,-118577,-577487,1934549,-2658651,-2302300,-5157651,-5417389,-3288771,-6247046,-3831031,-4021622,-1764996,-3987771,-5205512
128976,539401,-1061729,-119516,-577762,1936308,-2365540,-2300735,-5163227,-5420052,-3290246,-6252523,-3828049,-4021151,-1770786,-3989009,-4910009
128977,537878,-1060216,-122035,-580502,1931058,-2620984,-2305827,-5162760,-5414757,-3290589,-6249579,-3825349,-4020323,-1768686,-3990005,-5020227
128978,539962,-1064721,-121561,-580838,1928684,-2966332,-2308046,-5156840,-5411559,-3289591,-6244045,-3828447,-4021423,-1762899,-3989585,-5340315
128979,541551,-1066664,-118692,-577821,1933821,-2733346,-2303113,-5156774,-5417140,-3289490,-6246916,-3831866,-4022875,-1764767,-3989048,-5258496
128980,539841,-1062502,-118917,-577332,1936854,-2378761,-2300268,-5162424,-5421142,-3290901,-6253081,-3829564,-4022594,-1771012,-3990000,-4937481
128981,537898,-1060004,-121504,-579996,1932263,-2549741,-2304734,-5163344,-5416746,-3291534,-6251578,-3826230,-4021621,-1770399,-3991122,-4970824
128982,539490,-1063941,-121664,-581035,1928613,-2941955,-2308161,-5157689,-5412446,-3290727,-6245654,-3828510,-4022452,-1764446,-3991015,-5301793
128983,541531,-1067029,-118844,-578354,1932774,-2804195,-2304113,-5156231,-5417052,-3290457,-6247097,-3832574,-4024189,-1764879,-3990486,-5303836
128984,540116,-1063591,-118434,-577266,1936755,-2407847,-2300336,-5161784,-5422191,-3291727,-6253688,-3831110,-4024194,-1771273,-3991243,-4975366
128985,537752,-1060323,-120999,-579784,1933043,-2486788,-2303953,-5164056,-5419019,-3292691,-6253776,-3827434,-4023290,-1772247,-3992660,-4931725
128986,538731,-1063438,-121753,-581386,1928393,-2899999,-2308364,-5158968,-5413841,-3292097,-6247793,-3828809,-4023848,-1766506,-3992909,-5252987
128987,541313,-1067157,-118862,-578866,1931703,-2867991,-2305170,-5155909,-5416836,-3291328,-6247352,-3833027,-4025388,-1765126,-3992059,-5339402
128988,540415,-1064627,-117801,-577098,1936539,-2453397,-2300621,-5161031,-5422917,-3292501,-6254099,-3832681,-4025793,-1771454,-3992664,-5024030
128989,537978,-1060567,-120072,-579134,1934178,-2433301,-2303001,-5164457,-5420874,-3293482,-6255512,-3828549,-4024707,-1773640,-3993879,-4903631
128990,538353,-1062507,-121250,-581032,1929059,-2842806,-2307918,-5160067,-5415021,-3292978,-6249664,-3828701,-4024726,-1768195,-3994182,-5196189
128991,540851,-1067093,-118974,-579234,1930949,-2920311,-2306087,-5156018,-5416603,-3292159,-6247741,-3833124,-4026418,-1765413,-3993476,-5362969
128992,540527,-1065549,-117304,-576821,1936396,-2511972,-2300896,-5160167,-5423259,-3293092,-6254112,-3833797,-4027129,-1771116,-3993842,-5080031
128993,537974,-1061139,-119409,-578466,1935186,-2393968,-2302114,-5164634,-5422745,-3294319,-6257073,-3829827,-4026202,-1774744,-3995226,-4889812
128994,537675,-1062030,-121247,-580819,1929571,-2775829,-2307490,-5161399,-5416691,-3294039,-6251849,-3828972,-4025852,-1770096,-3995809,-5136652
128995,540441,-1066941,-119519,-579651,1930012,-2957835,-2306978,-5156324,-5416839,-3293245,-6248617,-3833439,-4027581,-1766156,-3995321,-5372587
128996,540969,-1066597,-117419,-576868,1935629,-2582092,-2301551,-5159312,-5423582,-3293842,-6254134,-3835109,-4028534,-1770844,-3995321,-5140603
128997,538930,-1061912,-118999,-577738,1935951,-2372577,-2301297,-5164372,-5424482,-3295066,-6258286,-3831339,-4027654,-1775511,-3996485,-4891177
128998,538406,-1061530,-121181,-580180,1930446,-2702942,-2306595,-5162266,-5418533,-3294977,-6253936,-3829425,-4026939,-1771890,-3997170,-5077245
128999,541252,-1066389,-120032,-579666,1929556,-2975819,-2307411,-5156456,-5416911,-3293986,-6249321,-3833380,-4028366,-1766708,-3996646,-5365526
129000,542828,-1066987,-117237,-576346,1935416,-2660459,-2301795,-5157722,-5423117,-3293966,-6253424,-3835837,-4029281,-1769653,-3996102,-5202810
129001,540853,-1062604,-118432,-576697,1936959,-2369862,-2300386,-5163436,-5425764,-3295394,-6258814,-3832847,-4028744,-1775193,-3997302,-4908679
129002,539494,-1061345,-121164,-579507,1931501,-2630619,-2305664,-5162985,-5420615,-3295846,-6255931,-3830392,-4028031,-1773002,-3998419,-5023736
129003,541789,-1066066,-120843,-579906,1929018,-2973926,-2307959,-5157143,-5417705,-3295013,-6250599,-3833801,-4029300,-1767182,-3998131,-5343970
129004,543527,-1068082,-118189,-576924,1934091,-2736546,-2303096,-5157205,-5423501,-3294972,-6253651,-3837405,-4030781,-1768976,-3997676,-5258535
129005,541876,-1064037,-118729,-576516,1936919,-2384604,-2300438,-5162976,-5427551,-3296325,-6259842,-3835166,-4030487,-1774992,-3998716,-4938444
129006,540121,-1061692,-121508,-579160,1932242,-2561936,-2304967,-5163764,-5423186,-3296937,-6258274,-3831992,-4029517,-1774064,-3999919,-4977577
129007,541899,-1065767,-121803,-580151,1928626,-2952781,-2308384,-5158017,-5418970,-3296094,-6252309,-3834472,-4030316,-1767853,-3999797,-5309511
129008,544168,-1068724,-119022,-577254,1933024,-2809657,-2304167,-5156452,-5423704,-3295727,-6253793,-3838679,-4031959,-1768096,-3999220,-5307563
129009,542826,-1065402,-118980,-576260,1936856,-2413744,-2300559,-5162060,-5428864,-3296939,-6260375,-3837278,-4031939,-1774294,-3999981,-4978306
129010,540673,-1062151,-121754,-578771,1933134,-2498031,-2304222,-5164172,-5425505,-3297706,-6260259,-3833574,-4030859,-1774809,-4001217,-4938781
129011,541821,-1065338,-122651,-580302,1928549,-2912808,-2308521,-5158879,-5420414,-3297004,-6254212,-3835072,-4031341,-1768714,-4001338,-5262971
129012,544306,-1069311,-120179,-577936,1931739,-2876344,-2305421,-5156000,-5423735,-3296302,-6253939,-3839521,-4033002,-1767294,-4000590,-5346758
129013,543478,-1066782,-119436,-576248,1936499,-2460814,-2300916,-5161061,-5429784,-3297313,-6260557,-3839012,-4033234,-1773276,-4001077,-5029772
129014,541013,-1062996,-122193,-578602,1933772,-2446836,-2303605,-5164507,-5427973,-3298521,-6262170,-3835208,-4032401,-1775502,-4002591,-4913982
129015,541273,-1065465,-123981,-580920,1928207,-2858461,-2308902,-5160322,-5422399,-3298166,-6256504,-3835694,-4032610,-1770014,-4003054,-5210050
129016,543931,-1070176,-122006,-579242,1929999,-2929634,-2307126,-5156338,-5424399,-3297506,-6254896,-3840477,-4034467,-1767323,-4002495,-5372948
129017,543638,-1068765,-120707,-577086,1935213,-2520697,-2302127,-5160602,-5431036,-3298312,-6261207,-3841051,-4035038,-1772809,-4002749,-5088249
129018,541107,-1064581,-123157,-578977,1933724,-2410661,-2303585,-5165099,-5430666,-3299655,-6264235,-3837289,-4034249,-1776367,-4004226,-4903922
129019,540704,-1065876,-125393,-581612,1927809,-2795394,-2309204,-5162039,-5424949,-3299567,-6259219,-3836840,-4034145,-1771703,-4004929,-5155244
129020,543269,-1070957,-123936,-580652,1928188,-2969649,-2308729,-5157139,-5425318,-3298789,-6256152,-3841512,-4035960,-1767736,-4004416,-5386357
129021,543593,-1070579,-122046,-578011,1933746,-2592236,-2303366,-5160152,-5432075,-3299363,-6261724,-3843183,-4036863,-1772333,-4004343,-5151745
129022,541180,-1066021,-123852,-579074,1933831,-2388167,-2303284,-5165199,-5433052,-3300683,-6265892,-3839452,-4036051,-1776845,-4005538,-4906370
129023,540099,-1065979,-126338,-581806,1928012,-2722263,-2308794,-5163293,-5427311,-3300689,-6261665,-3837766,-4035452,-1773166,-4006289,-5096924
129024,542585,-1070915,-125251,-581338,1927111,-2990766,-2309511,-5157570,-5425921,-3299627,-6257129,-3841831,-4036797,-1767726,-4005629,-5383216
129025,543688,-1071569,-122661,-578234,1932807,-2669238,-2303959,-5159027,-5432646,-3299712,-6261476,-3844556,-4037822,-1770246,-4005174,-5215228
129026,541549,-1067089,-123852,-578639,1934298,-2382300,-2302559,-5164589,-5435617,-3301064,-6266908,-3841680,-4037294,-1774988,-4006387,-4922484
129027,539949,-1065884,-126523,-581449,1928834,-2648881,-2307790,-5163994,-5430582,-3301212,-6263826,-3839250,-4036376,-1771771,-4007285,-5042112
129028,542073,-1070658,-126109,-581787,1926504,-2991499,-2309952,-5158112,-5428024,-3300222,-6258512,-3842911,-4037551,-1765211,-4006926,-5363546
129029,543660,-1072649,-123402,-578797,1931653,-2748720,-2305030,-5158280,-5434149,-3300016,-6261607,-3846587,-4038902,-1766371,-4006357,-5273944
129030,541962,-1068461,-123826,-578347,1934560,-2397006,-2302316,-5163898,-5438292,-3301199,-6267703,-3844256,-4038482,-1771667,-4007266,-4952707
129031,540107,-1066181,-126556,-581041,1929880,-2579945,-2306876,-5164529,-5433971,-3301534,-6265976,-3841053,-4037348,-1769957,-4008326,-4995989
129032,541856,-1070352,-126774,-582004,1926351,-2969475,-2310139,-5158749,-5430210,-3300697,-6260223,-3843849,-4038252,-1763309,-4008288,-5328974
129033,543846,-1073526,-124140,-579316,1930592,-2820394,-2306047,-5157528,-5435377,-3300381,-6261949,-3848245,-4039954,-1763182,-4007759,-5322064
129034,542476,-1070167,-124087,-578341,1934399,-2426931,-2302491,-5163179,-5440713,-3301484,-6268532,-3846823,-4039826,-1768817,-4008494,-4993096
