Tm,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
2417,32.93829,32.47231,34.11705,33.15696,29.86592,36.72576,39.04758,34.14761
2418,33.19701,33.49055,34.88265,33.41424,30.37536,39.5312,46.46694,36.94425
2419,36.04293,36.54527,36.15865,34.18608,29.86592,38.256,40.32678,41.26633
2420,35.26677,35.27247,33.09625,29.81232,25.02624,31.36992,27.53478,41.26633
2421,30.35109,29.92671,26.71625,23.6376,19.67712,22.9536,17.81286,36.69001
2422,31.38597,31.96319,28.50265,25.43856,22.73376,24.2288,19.09206,38.97817
2423,35.26677,36.29071,32.84105,29.81232,28.3376,28.0544,22.16214,41.26633
2424,35.00805,35.27247,32.07545,28.7832,27.82816,26.26912,21.65046,38.46969
2425,28.02261,27.12655,27.22665,24.66672,23.49792,25.24896,24.4647,31.09673
2426,24.65925,24.58095,26.97145,25.18128,25.7904,31.88,34.18662,30.07977
2427,28.28133,28.90847,30.03385,28.26864,30.37536,36.21568,32.39574,31.35097
2428,27.24645,27.12655,29.26825,27.23952,29.86592,35.45056,29.06982,25.50345
2429,21.81333,21.52623,27.22665,25.18128,28.08288,34.94048,32.65158,23.21529
2430,20.77845,21.52623,29.52345,28.01136,30.63008,38.00096,39.55926,26.77465
2431,24.65925,25.59919,34.11705,32.89968,35.46976,41.31648,43.6527,30.84249
2432,25.43541,25.85375,33.35145,31.87056,34.7056,38.51104,39.8151,28.30009
2433,23.36565,23.30815,30.28905,28.52592,32.41312,36.21568,37.2567,23.46953
2434,25.17669,25.34463,31.56505,29.81232,34.19616,38.51104,40.32678,26.26617
2435,31.12725,31.45407,35.64825,32.89968,37.2528,41.31648,47.23446,33.13065
2436,29.83365,29.67215,32.58585,29.81232,33.432,36.9808,43.14102,30.07977
2437,24.65925,24.58095,27.22665,24.15216,26.80928,30.6048,30.8607,24.99497
2438,25.43541,25.59919,27.22665,23.89488,26.04512,30.85984,29.32566,26.01193
2439,28.54005,28.90847,30.79945,27.4968,29.10176,33.41024,33.67494,30.07977
2440,32.67957,33.23599,35.64825,32.38512,33.94144,35.45056,38.02422,36.18153
2441,36.04293,36.29071,37.68985,34.70064,36.74336,36.72576,38.79174,40.75785
2442,33.97317,33.49055,35.64825,33.15696,35.21504,35.96064,36.48918,37.45273
2443,29.57493,29.41759,33.35145,32.12784,33.432,34.4304,34.18662,31.35097
2444,26.47029,26.87199,30.79945,30.84144,31.13952,32.64512,35.9775,23.21529
2445,23.10693,23.56271,26.71625,27.23952,26.55456,26.7792,28.04646,18.89321
2446,20.26101,19.99887,24.41945,23.89488,24.26208,21.42336,17.55702,20.92713
2447,20.77845,21.01711,25.69545,24.15216,26.04512,22.9536,19.3479,23.46953
2448,19.74357,19.99887,23.90905,22.09392,24.77152,23.20864,23.44134,20.67289
2449,15.86277,15.92591,20.08105,18.74928,21.9696,21.16832,24.97638,16.09657
2450,13.01685,13.38031,19.06025,17.72016,21.20544,20.65824,25.23222,13.80841
2451,14.82789,15.67135,22.12265,20.55024,24.00736,23.71872,29.06982,16.09657
2452,19.22613,19.48975,25.44025,23.6376,27.82816,27.54432,33.93078,18.13049
2453,19.48485,19.48975,23.14345,21.32208,24.26208,23.20864,23.44134,15.58809
2454,18.19125,18.47151,21.10185,19.7784,20.696,19.89312,17.55702,13.29993
2455,19.74357,20.76255,23.65385,22.86576,23.75264,23.97376,24.20886,15.58809
2456,22.58949,23.30815,26.97145,25.95312,26.04512,26.52416,29.32566,19.40169
2457,19.74357,19.48975,23.39865,21.32208,19.93184,19.38304,22.67382,16.09657
2458,17.15637,17.19871,21.10185,17.2056,15.09216,14.28224,17.55702,13.29993
2459,18.70869,19.48975,23.39865,19.00656,17.12992,17.59776,19.3479,16.35081
2460,20.77845,21.52623,26.20585,22.86576,22.47904,22.44352,23.1855,19.65593
2461,19.74357,19.74431,25.18505,22.86576,24.5168,23.46368,26.51142,15.33385
2462,19.48485,19.48975,23.39865,21.57936,24.77152,23.71872,29.06982,15.58809
2463,23.36565,23.81727,25.69545,23.6376,25.28096,24.2288,22.67382,21.94409
2464,27.24645,27.63567,30.03385,27.4968,27.31872,27.79936,22.16214,25.50345
2465,26.72901,26.10831,30.79945,27.75408,28.08288,30.34976,26.51142,25.24921
2466,25.95285,25.85375,30.79945,27.23952,28.3376,31.88,29.5815,26.01193
2467,25.69413,25.85375,29.52345,26.2104,27.82816,31.11488,29.5815,24.74073
2468,24.14181,24.58095,26.71625,24.66672,26.29984,30.09472,28.04646,20.67289
2469,22.07205,22.03535,23.65385,22.60848,24.77152,30.34976,26.76726,16.35081
2470,23.10693,23.56271,26.71625,26.46768,28.3376,34.17536,30.60486,18.89321
2471,24.65925,25.09007,31.30985,30.58416,32.1584,35.7056,33.93078,22.45257
2472,23.10693,23.05359,30.03385,29.55504,31.13952,32.90016,31.88406,20.16441
2473,19.22613,18.72607,25.44025,24.40944,25.53568,27.54432,25.23222,15.58809
2474,17.15637,17.19871,23.14345,21.0648,21.71488,24.2288,21.65046,13.04569
2475,21.29589,22.03535,26.46105,22.86576,23.49792,26.01408,23.44134,19.91017
2476,25.17669,25.34463,28.24745,23.6376,24.26208,27.03424,24.72054,24.74073
2477,26.21157,26.10831,28.24745,23.6376,25.53568,29.3296,26.51142,24.74073
2478,25.69413,25.59919,29.01305,24.924,28.08288,32.90016,31.88406,21.68985
2479,23.36565,23.30815,28.75785,25.43856,29.10176,34.17536,35.20998,18.89321
2480,17.41509,16.94415,22.37785,19.7784,25.28096,29.3296,31.11654,14.82537
2481,11.98197,11.59839,15.48745,14.11824,20.18656,24.73888,25.99974,10.75753
2482,14.31045,14.65311,15.99785,14.6328,20.18656,25.504,25.48806,12.79145
2483,20.51973,21.01711,21.10185,18.492,23.2432,27.54432,27.79062,18.63897
2484,19.22613,18.72607,20.08105,17.72016,20.696,22.9536,25.99974,18.38473
2485,13.27557,13.12575,13.70105,11.54544,13.81856,15.3024,21.13878,16.60505
2486,13.53429,14.14399,12.93545,10.51632,12.29024,14.53728,20.11542,20.92713
2487,21.29589,22.03535,20.08105,17.46288,18.65824,21.93344,24.72054,26.52041
2488,22.07205,21.78079,20.08105,17.97744,19.67712,22.69856,22.67382,21.18137
2489,15.86277,15.16223,15.23225,13.3464,16.62048,19.38304,19.60374,14.06265
2490,12.49941,12.61663,13.95625,11.54544,15.34688,19.63808,20.88294,12.79145
2491,13.01685,13.38031,15.48745,13.3464,15.85632,21.93344,24.97638,14.31689
2492,15.08661,15.41679,17.01865,14.89008,16.11104,22.9536,27.53478,16.09657
2493,15.08661,15.16223,16.76345,13.60368,13.56384,20.14816,24.20886,17.62201
2494,13.27557,12.87119,15.74265,12.31728,11.7808,17.34272,21.13878,17.87625
2495,11.98197,12.10751,14.97705,10.7736,11.7808,17.59776,22.67382,16.60505
2496,9.91221,10.07103,10.89385,7.17168,10.5072,18.87296,28.55814,11.77449
2497,7.32501,7.52543,7.57625,5.11344,9.99776,18.36288,25.23222,7.19817
2498,6.03141,6.25263,8.08665,7.42896,13.0544,19.128,18.0687,7.45241
2499,6.80757,7.27087,10.63865,11.54544,18.1488,24.2288,22.92966,8.46937
2500,9.65349,10.07103,14.46665,15.14736,20.696,27.79936,28.81398,8.72361
2501,9.39477,9.05279,14.21145,14.37552,18.1488,24.48384,24.72054,7.19817
2502,9.13605,8.79823,14.97705,14.6328,16.8752,22.69856,20.6271,8.97785
2503,13.27557,13.88943,18.80505,18.492,20.696,27.28928,23.44134,13.55417
2504,16.38021,16.43503,19.82585,19.26384,21.9696,30.09472,26.51142,13.04569
2505,16.63893,16.68959,18.80505,17.97744,20.18656,28.81952,24.97638,13.80841
2506,18.19125,18.47151,20.59145,18.74928,20.44128,27.54432,21.9063,17.87625
2507,22.33077,23.05359,24.67465,23.12304,23.75264,29.07456,22.67382,21.43561
2508,28.28133,28.90847,28.50265,27.23952,28.3376,33.66528,28.55814,27.79161
2509,31.12725,31.19951,30.03385,28.52592,31.13952,38.51104,37.76838,32.11369
2510,29.83365,29.92671,27.99225,25.95312,28.08288,36.21568,32.65158,32.11369
2511,30.35109,30.94495,27.73705,24.40944,25.53568,33.92032,27.79062,34.91033
2512,31.38597,31.96319,29.52345,24.924,24.77152,32.64512,28.3023,36.43577
2513,27.50517,27.63567,27.22665,21.83664,21.20544,27.79936,25.23222,31.09673
2514,23.88309,24.07183,25.69545,20.80752,19.67712,26.7792,23.95302,27.53737
2515,23.10693,23.30815,25.95065,21.83664,20.44128,28.0544,25.48806,26.01193
2516,20.51973,20.25343,24.16425,20.80752,19.67712,26.7792,25.99974,20.92713
2517,17.41509,17.19871,22.88825,19.7784,18.1488,25.24896,23.95302,17.11353
2518,19.22613,19.99887,24.67465,21.32208,20.18656,27.79936,28.55814,19.65593
2519,24.14181,24.83551,26.71625,23.38032,22.98848,29.58464,33.93078,22.70681
2520,22.84821,22.28991,23.65385,20.29296,20.44128,23.46368,22.92966,18.38473
2521,17.67381,16.94415,20.84665,17.2056,17.38464,18.61792,15.5103,14.57113
2522,19.48485,19.74431,24.41945,20.29296,20.18656,22.18848,20.88294,19.14745
2523,24.91797,25.34463,28.24745,24.40944,22.73376,25.75904,26.25558,24.48649
2524,27.24645,27.12655,28.50265,24.40944,22.22432,25.504,26.51142,22.96105
2525,29.05749,29.16303,31.56505,26.98224,25.53568,29.3296,31.11654,23.21529
2526,33.97317,33.99967,36.66905,32.12784,31.39424,35.45056,36.74502,27.02889
2527,35.26677,34.76335,36.66905,32.89968,33.432,39.02112,42.62934,29.82553
2528,29.57493,29.16303,31.30985,28.01136,29.10176,37.74592,45.69942,27.28313
2529,23.88309,23.81727,26.71625,23.6376,22.98848,30.85984,33.4191,25.50345
2530,24.40053,25.09007,28.50265,25.18128,22.73376,30.09472,28.81398,28.55433
2531,26.98773,27.38111,30.28905,25.95312,23.75264,32.39008,31.62822,28.04585
2532,26.47029,26.10831,28.24745,23.12304,21.20544,30.34976,31.11654,24.74073
2533,24.91797,24.58095,27.22665,22.09392,19.67712,27.79936,30.34902,22.70681
2534,28.79877,29.16303,32.58585,28.52592,25.7904,33.66528,35.20998,27.02889
2535,32.42085,32.72687,38.45545,35.72976,33.68672,43.61184,47.4903,31.09673
2536,31.12725,31.19951,37.68985,35.72976,34.19616,46.67232,51.07206,29.06281
2537,26.47029,26.36287,30.28905,28.26864,26.29984,36.47072,33.93078,24.23225
2538,29.05749,29.16303,30.03385,26.98224,25.28096,33.41024,28.55814,26.01193
2539,37.85397,38.32719,36.41385,31.61328,29.86592,37.74592,35.20998,32.11369
2540,40.18245,40.36367,38.96585,32.89968,30.8848,38.256,37.51254,33.63913
2541,36.04293,35.52703,37.94505,31.87056,28.59232,34.94048,34.95414,28.55433
2542,33.45573,33.49055,38.96585,32.89968,30.12064,35.19552,39.04758,29.06281
2543,33.97317,34.25423,40.49705,35.72976,33.432,37.23584,42.62934,31.35097
2544,32.67957,32.47231,38.45545,35.2152,32.41312,34.4304,33.67494,27.79161
2545,29.83365,29.67215,34.62745,32.38512,30.12064,32.64512,29.06982,25.50345
2546,31.64469,32.21775,34.11705,32.12784,30.37536,34.94048,32.39574,30.58825
2547,38.88885,39.85455,38.71065,36.24432,34.19616,40.29632,37.76838,37.45273
2548,44.06325,44.18207,40.75225,38.30256,35.46976,41.06144,37.76838,39.74089
2549,41.99349,41.38191,38.71065,35.72976,34.45088,37.74592,37.2567,37.96121
2550,38.88885,38.83631,37.17945,33.67152,32.66784,35.96064,39.04758,36.94425
2551,39.14757,39.09087,35.90345,31.61328,29.6112,31.88,28.3023,35.67305
2552,36.81909,36.54527,33.35145,30.32688,28.3376,29.83968,22.92966,30.58825
2553,32.16213,31.45407,30.28905,29.81232,27.82816,31.36992,26.76726,25.24921
2554,32.16213,32.21775,31.82025,32.6424,30.12064,35.19552,33.4191,27.79161
2555,33.97317,34.25423,33.60665,33.9288,30.37536,34.94048,34.18662,30.07977
2556,31.12725,30.69039,30.79945,30.58416,26.04512,30.09472,30.60486,26.01193
2557,28.54005,28.65391,29.26825,29.29776,25.28096,30.09472,34.44246,26.26617
2558,30.60981,30.69039,32.07545,32.12784,28.84704,33.66528,37.76838,31.60521
2559,32.42085,32.21775,33.60665,32.6424,27.57344,30.6048,26.25558,31.85945
2560,31.38597,30.94495,32.07545,30.0696,23.2432,25.75904,18.83622,27.28313
2561,26.98773,26.61743,29.26825,27.4968,20.95072,24.2288,21.9063,25.24921
2562,21.81333,22.03535,25.69545,26.2104,20.696,24.73888,26.76726,22.96105
2563,20.77845,20.50799,24.92985,26.72496,22.47904,28.30944,35.46582,20.41865
2564,21.29589,21.01711,24.67465,26.2104,22.73376,28.0544,29.83734,18.13049
2565,18.70869,17.96239,20.84665,21.83664,18.1488,22.18848,16.53366,14.31689
2566,16.12149,15.92591,18.54985,18.74928,16.11104,19.89312,15.76614,15.33385
2567,16.12149,16.18047,19.06025,18.492,17.38464,22.69856,21.65046,17.62201
2568,15.08661,15.16223,18.29465,17.72016,17.63936,23.46368,23.95302,15.84233
2569,13.27557,12.87119,15.99785,16.17648,16.8752,24.99392,28.3023,13.29993
2570,12.75813,12.61663,14.46665,14.11824,17.12992,27.28928,32.1399,12.28297
2571,13.79301,13.88943,13.19065,12.06,15.34688,24.73888,23.69718,13.55417
2572,15.34533,15.41679,13.44585,12.31728,14.58272,23.97376,21.13878,15.07961
2573,16.12149,15.92591,14.21145,12.83184,15.6016,24.73888,23.69718,15.33385
2574,20.26101,20.76255,19.06025,17.2056,20.18656,29.07456,28.3023,20.41865
2575,30.09237,30.94495,29.77865,26.98224,29.10176,37.49088,39.04758,30.58825
2576,38.11269,38.58175,39.22105,35.98704,35.9792,43.10176,44.67606,37.45273
2577,40.44117,40.87279,43.81465,40.87536,38.01696,42.59168,36.74502,38.46969
2578,47.16789,48.00047,51.98105,49.3656,46.42272,51.008,43.6527,44.06297
2579,55.96437,56.91007,59.63705,57.084,54.57376,61.71968,60.79398,48.38505
2580,57.77541,57.41919,58.36105,56.05488,52.536,58.40416,55.1655,47.62233
2581,48.46149,47.23679,48.15305,46.02096,42.60192,46.16224,37.76838,38.21545
2582,33.97317,32.98143,36.41385,34.70064,32.41312,35.96064,28.81398,24.74073
2583,26.72901,26.87199,31.30985,29.55504,28.08288,31.36992,27.53478,19.14745
2584,21.81333,21.78079,26.20585,24.66672,23.49792,26.01408,22.92966,14.31689
2585,16.38021,16.43503,20.33625,18.492,18.1488,21.93344,22.67382,8.97785
2586,13.53429,13.63487,17.01865,14.11824,14.328,19.63808,23.1855,6.18121
2587,13.79301,13.88943,15.23225,11.54544,11.01664,15.81248,14.99862,5.92697
2588,13.01685,12.61663,12.68025,10.00176,8.97888,14.0272,12.69606,4.14729
2589,9.39477,8.54367,10.12825,8.45808,7.45056,13.51712,16.7895,2.36761
2590,6.80757,6.25263,10.12825,8.2008,7.96,14.79232,21.39462,3.63881
2591,7.32501,7.27087,9.87305,8.97264,10.5072,17.08768,26.51142,6.18121
2592,8.61861,8.54367,9.10745,9.74448,12.54496,18.10784,26.76726,5.67273
2593,5.25525,4.97983,5.78985,7.94352,10.76192,13.00704,13.20774,-1.70023
2594,4.73781,4.97983,7.32105,9.74448,12.54496,12.24192,9.1143,-3.22567
2595,8.10117,8.03455,10.89385,12.57456,14.328,14.79232,15.5103,0.84217
2596,7.58373,6.76175,9.10745,9.4872,9.74304,12.49696,17.04534,1.35065
2597,3.44421,2.94335,2.47225,0.73968,0.82784,5.1008,14.74278,-0.17479
2598,2.66805,2.68879,-1.10055,-4.92048,-4.01184,0.76512,11.41686,1.35065
2599,5.25525,5.48895,-0.84535,-5.9496,-4.776,-1.53024,2.97414,2.62185
2600,4.73781,4.97983,-2.37655,-8.00784,-7.3232,-3.31552,-0.86346,-2.97143
2601,4.47909,4.47071,-3.39735,-9.03696,-9.36096,-3.57056,0.41574,-2.71719
2602,4.73781,4.21615,-3.39735,-8.77968,-9.61568,-2.80544,3.9975,-0.93751
2603,1.37445,0.65231,-5.69415,-10.32336,-10.63456,-2.04032,9.1143,-3.47991
2604,-3.54123,-4.43889,-9.01175,-12.63888,-13.18176,-5.86592,2.7183,-7.54775
2605,-10.78539,-11.56657,-15.13655,-17.5272,-19.80448,-14.28224,-11.09706,-14.15799
2606,-16.47723,-17.16689,-20.75095,-21.90096,-23.88,-16.5776,-13.39962,-20.00551
2607,-16.99467,-17.16689,-22.02695,-22.93008,-22.86112,-13.51712,-7.25946,-20.25975
2608,-13.37259,-13.34849,-20.75095,-22.15824,-20.82336,-11.22176,-2.3985,-15.93767
2609,-10.00923,-10.54833,-17.43335,-19.07088,-17.76672,-7.90624,4.25334,-12.63255
2610,-4.83483,-4.69345,-9.52215,-11.60976,-9.36096,-1.02016,9.88182,-10.09015
2611,1.89189,1.92511,-2.37655,-5.43504,-4.01184,2.5504,7.06758,-5.76807
2612,5.25525,5.23439,-0.59015,-4.14864,-4.26656,3.31552,5.78838,-3.47991
2613,5.25525,4.72527,0.17545,-3.63408,-4.26656,5.1008,9.1143,-3.98839
2614,4.99653,4.97983,3.23785,-1.06128,-0.9552,8.67136,13.20774,-3.47991
2615,9.39477,9.81647,8.08665,3.31248,3.62976,12.24192,16.02198,0.84217
2616,16.12149,16.18047,11.91465,6.65712,7.45056,14.28224,18.32454,3.13033
2617,20.51973,20.50799,14.72185,10.25904,11.27136,18.87296,25.7439,4.14729
2618,22.33077,22.03535,17.27385,12.83184,12.79968,20.91328,27.79062,8.46937
2619,19.48485,18.72607,15.23225,10.00176,7.96,13.51712,15.76614,7.45241
2620,13.79301,13.38031,12.16985,6.14256,4.39392,9.43648,10.13766,0.84217
2621,11.46453,11.34383,11.65945,5.11344,4.90336,10.71168,13.71942,-1.70023
2622,12.75813,13.12575,13.19065,7.42896,8.46944,15.04736,21.9063,0.33369
2623,14.56917,14.39855,15.74265,11.28816,12.54496,20.14816,29.5815,0.58793
2624,11.98197,11.59839,15.74265,12.06,13.0544,17.8528,19.85958,-3.98839
2625,8.10117,7.77999,13.95625,10.51632,11.7808,15.04736,12.18438,-7.54775
2626,6.29013,5.74351,12.16985,8.45808,10.5072,14.28224,13.97526,-8.05623
2627,5.77269,5.23439,10.12825,6.65712,8.21472,13.26208,15.76614,-8.31047
2628,4.22037,3.70703,7.83145,4.59888,5.15808,9.43648,13.20774,-10.59863
2629,-1.47147,-2.14785,0.68585,-2.34768,-2.99296,0.76512,5.53254,-20.25975
2630,-8.97435,-9.78465,-6.97015,-8.77968,-9.61568,-1.78528,5.53254,-28.39543
2631,-11.30283,-11.82113,-7.73575,-9.55152,-10.63456,-1.53024,0.1599,-22.29367
2632,-11.30283,-11.05745,-5.94935,-9.29424,-10.63456,-3.57056,-6.49194,-16.70039
2633,-11.04411,-10.54833,-5.94935,-10.32336,-10.63456,-4.84576,-5.72442,-14.92071
2634,-8.19819,-8.25729,-4.92855,-9.8088,-11.144,-4.08064,-2.3985,-13.39527
2635,-8.45691,-8.76641,-7.73575,-11.86704,-14.71008,-6.12096,-1.88682,-14.66647
2636,-9.23307,-9.53009,-11.05335,-14.18256,-17.00256,-8.16128,-3.16602,-13.64951
2637,-11.30283,-11.82113,-13.35015,-16.49808,-18.53088,-9.94656,-0.35178,-13.39527
2638,-11.56155,-11.56657,-13.60535,-17.78448,-19.54976,-10.71168,-1.88682,-11.36135
2639,-7.93947,-7.74817,-13.35015,-18.29904,-20.56864,-12.752,-9.81786,-7.80199
2640,-3.79995,-3.92977,-12.58455,-18.04176,-20.0592,-12.49696,-9.81786,-5.00535
2641,-2.76507,-3.42065,-12.83975,-18.55632,-18.7856,-11.73184,-6.2361,-3.98839
2642,-2.76507,-3.16609,-12.32935,-18.29904,-17.76672,-10.71168,0.41574,-4.75111
2643,-4.57611,-4.94801,-15.64695,-21.64368,-21.3328,-15.55744,-5.98026,-9.83591
2644,-9.23307,-10.03921,-22.28215,-27.56112,-26.93664,-21.6784,-16.72554,-16.19191
2645,-11.56155,-12.07569,-24.06855,-29.36208,-27.44608,-20.91328,-16.4697,-17.71735
2646,-10.26795,-10.80289,-22.02695,-28.07568,-25.1536,-16.83264,-9.30618,-17.71735
2647,-7.16331,-7.74817,-19.21975,-24.21648,-22.09696,-10.45664,-0.35178,-15.68343
2648,-5.61099,-6.22081,-17.43335,-21.3864,-20.31392,-7.39616,4.25334,-18.48007
2649,-8.45691,-9.53009,-19.21975,-22.93008,-23.37056,-13.51712,-8.02698,-22.29367
2650,-12.33771,-13.34849,-21.00615,-24.98832,-25.1536,-17.08768,-16.21386,-22.03943
2651,-15.18363,-15.38497,-21.26135,-24.47376,-23.11584,-14.53728,-11.09706,-21.27671
2652,-15.44235,-15.38497,-20.75095,-23.70192,-20.82336,-11.4768,-3.42186,-23.05639
2653,-15.95979,-16.14865,-19.47495,-22.15824,-18.53088,-9.69152,2.97414,-26.10727
2654,-16.99467,-17.42145,-18.70935,-21.12912,-18.7856,-12.752,-4.70106,-28.14119
2655,-19.06443,-19.45793,-18.96455,-20.61456,-20.31392,-16.5776,-12.12042,-27.88695
2656,-18.80571,-18.69425,-16.92295,-18.55632,-19.04032,-16.83264,-9.56202,-26.86999
2657,-16.73595,-16.40321,-13.35015,-15.98352,-17.00256,-15.3024,-5.98026,-24.83607
2658,-14.92491,-14.87585,-9.26695,-12.63888,-15.21952,-13.26208,-5.21274,-23.81911
2659,-12.85515,-13.34849,-5.69415,-9.03696,-12.4176,-8.9264,0.67158,-22.80215
2660,-12.85515,-13.09393,-4.41815,-6.97872,-10.12512,-6.88608,2.7183,-24.32759
2661,-16.21851,-16.65777,-7.48055,-8.5224,-11.39872,-9.94656,-7.00362,-28.90391
2662,-19.58187,-19.96705,-10.03255,-11.0952,-11.90816,-10.45664,-8.7945,-31.95479
2663,-19.06443,-19.20337,-9.77735,-12.12432,-12.4176,-10.2016,-5.72442,-32.46327
2664,-22.94523,-23.02177,-13.09495,-17.01264,-18.27616,-16.5776,-7.77114,-38.31079
2665,-29.93067,-30.40401,-18.96455,-22.15824,-24.13472,-20.4032,-7.00362,-40.09047
2666,-31.74171,-31.93137,-18.70935,-22.15824,-23.88,-20.14816,-10.0737,-37.54807
2667,-25.79115,-25.56737,-12.83975,-17.26992,-19.80448,-17.08768,-13.9113,-33.98871
2668,-23.20395,-23.78545,-13.35015,-17.01264,-20.31392,-17.59776,-18.00474,-36.02263
2669,-27.86091,-29.13121,-19.98535,-22.93008,-25.1536,-21.6784,-22.8657,-40.59895
2670,-32.77659,-33.45873,-23.55815,-27.56112,-29.22912,-24.99392,-22.35402,-42.12439
2671,-32.77659,-32.94961,-23.81335,-29.36208,-31.26688,-26.7792,-17.7489,-38.81927
2672,-31.22427,-31.42225,-26.36535,-32.70672,-35.59712,-32.39008,-27.21498,-36.78535
2673,-33.55275,-33.96785,-31.72455,-37.59504,-40.18208,-38.256,-37.44858,-37.54807
2674,-34.32891,-34.73153,-33.00055,-39.91056,-40.94624,-38.76608,-37.44858,-36.78535
2675,-29.67195,-29.38577,-29.68295,-37.33776,-38.14432,-34.68544,-31.8201,-33.98871
2676,-23.98011,-24.29457,-25.34455,-33.22128,-34.0688,-28.81952,-25.93578,-31.19207
2677,-22.68651,-23.02177,-23.30295,-29.61936,-30.248,-24.48384,-19.79562,-31.19207
2678,-24.23883,-25.05825,-23.55815,-28.07568,-28.71968,-22.9536,-17.23722,-33.48023
2679,-26.56731,-27.34929,-25.08935,-30.13392,-31.01216,-27.54432,-30.02922,-35.00567
2680,-25.53243,-26.07649,-24.83415,-30.13392,-31.77632,-30.6048,-35.91354,-34.49719
2681,-23.98011,-24.80369,-23.04775,-27.8184,-30.50272,-29.83968,-32.07594,-36.27687
2682,-23.98011,-24.54913,-22.28215,-27.04656,-29.48384,-27.28928,-25.4241,-35.76839
2683,-23.46267,-24.04001,-22.28215,-26.78928,-29.22912,-23.20864,-17.49306,-34.75143
2684,-24.75627,-25.31281,-24.06855,-28.33296,-31.5216,-25.24896,-25.4241,-36.02263
2685,-26.56731,-27.34929,-25.34455,-30.13392,-33.04992,-28.0544,-32.07594,-37.80231
2686,-27.34347,-27.60385,-24.57895,-29.61936,-30.75744,-24.73888,-25.4241,-37.80231
2687,-25.01499,-25.56737,-21.51655,-25.76016,-26.17248,-19.128,-16.21386,-34.75143
2688,-23.20395,-23.53089,-18.96455,-22.41552,-23.11584,-16.5776,-13.39962,-31.95479
2689,-24.49755,-25.05825,-18.70935,-20.87184,-21.07808,-14.53728,-7.5153,-32.20903
2690,-26.82603,-27.60385,-19.73015,-20.35728,-21.07808,-15.55744,-11.09706,-32.97175
2691,-26.30859,-26.84017,-19.98535,-20.35728,-23.62528,-18.61792,-22.09818,-30.68359
2692,-26.82603,-27.60385,-21.77175,-23.9592,-29.22912,-23.20864,-28.75002,-28.64967
2693,-32.00043,-32.69505,-28.15175,-30.64848,-36.10656,-29.07456,-29.00586,-31.95479
2694,-35.10507,-35.74977,-33.76615,-36.30864,-40.94624,-32.90016,-30.5409,-36.02263
2695,-34.84635,-34.73153,-35.55255,-39.65328,-43.23872,-36.9808,-39.75114,-37.03959
2696,-33.55275,-33.96785,-36.31815,-40.93968,-43.49344,-38.00096,-41.28618,-36.53111
2697,-33.55275,-34.47697,-37.33895,-41.45424,-42.984,-36.21568,-37.70442,-37.80231
2698,-35.88123,-36.76801,-38.87015,-42.74064,-44.76704,-36.72576,-37.19274,-40.34471
2699,-34.58763,-35.24065,-38.61495,-43.2552,-46.8048,-39.27616,-37.96026,-39.83623
2700,-30.18939,-30.91313,-34.78695,-39.91056,-43.49344,-35.7056,-29.2617,-38.31079
2701,-30.44811,-31.42225,-33.76615,-38.62416,-40.18208,-32.39008,-24.91242,-40.85319
2702,-33.03531,-33.96785,-35.04215,-38.62416,-39.67264,-32.90016,-30.28506,-42.37863
2703,-32.77659,-33.20417,-33.51095,-36.56592,-37.63488,-30.85984,-29.00586,-40.34471
