Tm,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
208, 82906, 82861, 82652, 82478, 82715, 82764, 82564, 82866, -84754, -84813, -84852, -85051, -84869, -84900, -84849, -84631
209, 82899, 82853, 82642, 82477, 82718, 82758, 82562, 82861, -84766, -84817, -84857, -85057, -84868, -84894, -84851, -84632
210, 82907, 82864, 82644, 82473, 82717, 82758, 82559, 82869, -84759, -84821, -84842, -85072, -84872, -84899, -84845, -84645
211, 82917, 82861, 82657, 82473, 82719, 82760, 82559, 82878, -84753, -84806, -84844, -85069, -84871, -84902, -84845, -84647
212, 82902, 82867, 82642, 82483, 82727, 82759, 82563, 82870, -84755, -84802, -84848, -85066, -84857, -84885, -84831, -84644
213, 82909, 82863, 82636, 82488, 82725, 82749, 82547, 82866, -84762, -84812, -84856, -85068, -84869, -84890, -84839, -84641
214, 82911, 82854, 82639, 82481, 82711, 82743, 82561, 82864, -84762, -84811, -84868, -85052, -84868, -84896, -84852, -84644
215, 82900, 82862, 82647, 82486, 82713, 82745, 82569, 82871, -84747, -84799, -84852, -85053, -84868, -84905, -84847, -84640
216, 82899, 82865, 82641, 82476, 82710, 82743, 82553, 82876, -84757, -84814, -84852, -85065, -84866, -84903, -84851, -84637
217, 82905, 82859, 82644, 82479, 82711, 82752, 82558, 82874, -84747, -84817, -84851, -85064, -84870, -84902, -84848, -84641
218, 82896, 82853, 82645, 82482, 82718, 82762, 82562, 82877, -84744, -84809, -84848, -85064, -84865, -84895, -84843, -84652
219, 82899, 82851, 82652, 82483, 82713, 82762, 82577, 82875, -84749, -84807, -84846, -85058, -84871, -84883, -84833, -84637
220, 82902, 82861, 82647, 82478, 82716, 82753, 82553, 82868, -84745, -84795, -84845, -85065, -84860, -84888, -84836, -84642
221, 82893, 82865, 82641, 82473, 82709, 82758, 82560, 82865, -84746, -84789, -84842, -85068, -84868, -84889, -84841, -84640
222, 82908, 82859, 82649, 82472, 82718, 82762, 82564, 82861, -84750, -84805, -84837, -85061, -84868, -84902, -84844, -84637
223, 82906, 82867, 82641, 82479, 82720, 82757, 82575, 82870, -84756, -84812, -84844, -85063, -84872, -84900, -84854, -84638
224, 82896, 82858, 82641, 82473, 82713, 82754, 82559, 82878, -84766, -84811, -84853, -85064, -84865, -84901, -84829, -84642
225, 82903, 82858, 82646, 82473, 82709, 82766, 82564, 82878, -84757, -84811, -84849, -85068, -84864, -84889, -84834, -84641
226, 82901, 82858, 82649, 82470, 82724, 82759, 82563, 82866, -84757, -84802, -84842, -85064, -84863, -84885, -84838, -84644
227, 82909, 82861, 82644, 82469, 82719, 82757, 82566, 82873, -84767, -84797, -84855, -85070, -84872, -84897, -84847, -84653
228, 55119, 55058, 54879, 54711, 54940, 54955, 54815, 55094, -56968, -57011, -57093, -57293, -57085, -57106, -57092, -56876
229, -56654, -56726, -56782, -56986, -56785, -56804, -56794, -56586, -56651, -56722, -56774, -56989, -56776, -56805, -56784, -56593
230, -84748, -84816, -84844, -85062, -84864, -84890, -84837, -84639, -84759, -84811, -84848, -85067, -84878, -84891, -84827, -84654
231, -84753, -84827, -84846, -85059, -84876, -84896, -84840, -84646, -84763, -84818, -84853, -85064, -84881, -84887, -84834, -84653
232, -84747, -84822, -84851, -85068, -84875, -84907, -84850, -84637, -84755, -84816, -84849, -85060, -84861, -84887, -84842, -84644
233, -84752, -84818, -84855, -85069, -84866, -84903, -84848, -84641, -84749, -84815, -84841, -85062, -84861, -84895, -84838, -84643
234, -84754, -84811, -84852, -85076, -84867, -84894, -84852, -84634, -84756, -84815, -84851, -85062, -84867, -84901, -84826, -84636
235, -84754, -84808, -84848, -85068, -84886, -84900, -84850, -84646, -84766, -84817, -84849, -85072, -84864, -84894, -84842, -84641
236, -84752, -84812, -84852, -85068, -84884, -84899, -84845, -84644, -84756, -84825, -84851, -85070, -84872, -84897, -84844, -84641
237, -84758, -84812, -84857, -85065, -84877, -84891, -84854, -84644, -84739, -84822, -84843, -85066, -84876, -84899, -84849, -84639
238, -84764, -84810, -84850, -85068, -84881, -84900, -84856, -84647, -84751, -84816, -84855, -85074, -84871, -84897, -84847, -84637
239, -84769, -84816, -84849, -85073, -84876, -84894, -84854, -84652, -84757, -84803, -84860, -85076, -84875, -84902, -84842, -84652
240, -84769, -84811, -84862, -85071, -84874, -84898, -84838, -84637, -84759, -84812, -84847, -85066, -84883, -84901, -84839, -84648
241, -84761, -84821, -84859, -85067, -84873, -84911, -84844, -84632, -84755, -84814, -84851, -85066, -84871, -84904, -84844, -84643
242, -84759, -84814, -84841, -85061, -84872, -84905, -84849, -84642, -84746, -84811, -84841, -85060, -84866, -84909, -84838, -84644
243, -84754, -84808, -84859, -85056, -84872, -84897, -84847, -84649, -84749, -84803, -84839, -85053, -84853, -84906, -84839, -84647
244, -84751, -84816, -84862, -85067, -84869, -84904, -84845, -84637, -84752, -84809, -84850, -85054, -84863, -84902, -84845, -84639
245, -84744, -84804, -84846, -85068, -84860, -84899, -84857, -84639, -84747, -84810, -84850, -85062, -84865, -84899, -84848, -84641
246, -84736, -84797, -84853, -85067, -84865, -84886, -84849, -84643, -84749, -84814, -84856, -85064, -84859, -84897, -84849, -84647
247, -84754, -84813, -84854, -85065, -84869, -84901, -84845, -84644, -84762, -84810, -84854, -85058, -84863, -84900, -84836, -84629
248, -84763, -84824, -84847, -85057, -84864, -84902, -84846, -84646, -84756, -84807, -84846, -85075, -84860, -84892, -84836, -84635
249, -84769, -84816, -84851, -85066, -84855, -84893, -84851, -84647, -84749, -84802, -84845, -85072, -84857, -84896, -84846, -84661
250, -84751, -84807, -84857, -85061, -84862, -84891, -84851, -84649, -84764, -84816, -84849, -85061, -84862, -84889, -84850, -84662
251, -84754, -84807, -84852, -85059, -84877, -84897, -84846, -84644, -84761, -84824, -84848, -85062, -84869, -84893, -84855, -84651
252, -84752, -84808, -84843, -85063, -84882, -84887, -84856, -84645, -84751, -84821, -84852, -85062, -84871, -84899, -84842, -84649
253, -84767, -84816, -84847, -85063, -84871, -84896, -84855, -84644, -84760, -84817, -84859, -85063, -84868, -84887, -84842, -84648
254, -84751, -84819, -84842, -85061, -84870, -84901, -84842, -84638, -84751, -84816, -84859, -85067, -84859, -84886, -84833, -84647
255, -84745, -84805, -84847, -85073, -84880, -84893, -84846, -84654, -84748, -84818, -84848, -85071, -84870, -84884, -84850, -84649
256, -84742, -84802, -84852, -85063, -84869, -84885, -84841, -84653, -84757, -84820, -84852, -85071, -84877, -84891, -84864, -84646
257, -84766, -84809, -84849, -85056, -84874, -84897, -84843, -84649, -84759, -84812, -84844, -85069, -84869, -84892, -84849, -84645
258, -84764, -84817, -84852, -85061, -84877, -84901, -84844, -84644, -84755, -84807, -84852, -85067, -84866, -84895, -84833, -84641
259, -84761, -84814, -84852, -85069, -84861, -84899, -84841, -84643, -84762, -84814, -84857, -85057, -84869, -84891, -84841, -84638
260, -84756, -84801, -84849, -85068, -84859, -84899, -84841, -84636, -84758, -84810, -84846, -85057, -84871, -84893, -84845, -84642
261, -84741, -84797, -84852, -85042, -84855, -84897, -84837, -84632, -84749, -84817, -84846, -85055, -84876, -84895, -84835, -84630
262, -84758, -84791, -84849, -85050, -84866, -84882, -84840, -84641, -84744, -84802, -84839, -85056, -84864, -84890, -84837, -84634
263, -84755, -84800, -84846, -85064, -84866, -84884, -84843, -84643, -84747, -84801, -84851, -85065, -84873, -84886, -84837, -84646
264, -84744, -84805, -84858, -85061, -84861, -84891, -84846, -84639, -84753, -84819, -84849, -85059, -84869, -84888, -84843, -84657
265, -84749, -84802, -84857, -85058, -84872, -84894, -84849, -84637, -84757, -84816, -84851, -85065, -84866, -84901, -84844, -84657
266, -84743, -84809, -84846, -85060, -84870, -84899, -84847, -84652, -84757, -84816, -84852, -85067, -84863, -84902, -84861, -84648
267, -84750, -84806, -84853, -85059, -84859, -84894, -84835, -84657, -84745, -84807, -84855, -85063, -84862, -84904, -84856, -84634
268, -84736, -84809, -84850, -85057, -84845, -84894, -84837, -84646, -84739, -84823, -84852, -85071, -84869, -84901, -84847, -84641
269, -84739, -84812, -84844, -85055, -84858, -84878, -84842, -84634, -84746, -84807, -84848, -85071, -84877, -84892, -84850, -84644
270, -84739, -84807, -84851, -85054, -84873, -84893, -84840, -84636, -84759, -84806, -84852, -85067, -84879, -84897, -84846, -84638
271, -84758, -84814, -84846, -85055, -84872, -84896, -84837, -84631, -84757, -84819, -84857, -85054, -84872, -84890, -84845, -84642
272, -84756, -84815, -84844, -85061, -84876, -84892, -84843, -84639, -84754, -84829, -84854, -85056, -84862, -84883, -84849, -84650
273, -84754, -84813, -84848, -85056, -84868, -84901, -84849, -84644, -84759, -84827, -84846, -85059, -84861, -84886, -84842, -84649
274, -84757, -84802, -84859, -85061, -84858, -84894, -84847, -84644, -84747, -84815, -84837, -85066, -84861, -84907, -84844, -84652
275, -84753, -84812, -84854, -85064, -84873, -84896, -84848, -84647, -84746, -84806, -84851, -85057, -84867, -84904, -84834, -84634
276, -84748, -84814, -84864, -85052, -84874, -84887, -84846, -84633, -84739, -84814, -84851, -85062, -84876, -84896, -84835, -84640
277, -84757, -84821, -84856, -85058, -84872, -84899, -84849, -84636, -84746, -84815, -84855, -85068, -84885, -84899, -84854, -84654
278, -84759, -84825, -84856, -85074, -84862, -84901, -84860, -84644, -84752, -84812, -84856, -85069, -84875, -84884, -84844, -84648
279, -84750, -84804, -84859, -85068, -84867, -84898, -84857, -84644, -84752, -84811, -84862, -85073, -84866, -84887, -84847, -84636
280, -84752, -84802, -84857, -85071, -84859, -84877, -84849, -84632, -84742, -84810, -84854, -85076, -84864, -84897, -84837, -84629
281, -84753, -84808, -84848, -85075, -84869, -84881, -84847, -84641, -84755, -84807, -84859, -85062, -84862, -84902, -84849, -84638
282, -84764, -84811, -84843, -85069, -84867, -84887, -84841, -84647, -84756, -84820, -84851, -85063, -84868, -84896, -84850, -84651
283, -84761, -84810, -84862, -85066, -84864, -84889, -84841, -84648, -84759, -84818, -84861, -85055, -84878, -84888, -84849, -84644
284, -84754, -84816, -84852, -85067, -84860, -84894, -84831, -84629, -84753, -84815, -84849, -85052, -84873, -84884, -84842, -84648
285, -84756, -84811, -84851, -85064, -84863, -84897, -84841, -84642, -84745, -84808, -84853, -85060, -84868, -84887, -84849, -84641
286, -84746, -84802, -84850, -85059, -84864, -84896, -84834, -84652, -84755, -84817, -84856, -85069, -84869, -84884, -84843, -84640
287, -84741, -84812, -84849, -85061, -84854, -84889, -84831, -84644, -84757, -84809, -84858, -85062, -84867, -84891, -84832, -84636
288, -84750, -84819, -84846, -85059, -84851, -84895, -84829, -84640, -84759, -84819, -84854, -85070, -84871, -84896, -84836, -84642
289, -84762, -84812, -84844, -85049, -84863, -84887, -84844, -84642, -84754, -84820, -84862, -85062, -84861, -84894, -84841, -84646
290, -84762, -84811, -84860, -85060, -84867, -84896, -84851, -84642, -84751, -84809, -84850, -85059, -84864, -84886, -84837, -84642
291, -84764, -84815, -84852, -85056, -84866, -84897, -84844, -84636, -84765, -84802, -84847, -85053, -84864, -84892, -84844, -84636
292, -56968, -57011, -57087, -57274, -57089, -57092, -57075, -56858, -56979, -57009, -57096, -57271, -57078, -57106, -57099, -56869
293, 54805, 54772, 54565, 54414, 54644, 54669, 54521, 54814, 54805, 54772, 54565, 54414, 54644, 54669, 54521, 54814
294, 82904, 82856, 82640, 82470, 82713, 82755, 82558, 82883, 82904, 82856, 82640, 82470, 82713, 82755, 82558, 82883
295, 82903, 82864, 82653, 82473, 82719, 82758, 82552, 82886, 82903, 82864, 82653, 82473, 82719, 82758, 82552, 82886
296, 82902, 82853, 82653, 82478, 82726, 82751, 82562, 82876, 82902, 82853, 82653, 82478, 82726, 82751, 82562, 82876
297, 82911, 82867, 82654, 82482, 82710, 82754, 82566, 82866, 82911, 82867, 82654, 82482, 82710, 82754, 82566, 82866
298, 82907, 82876, 82644, 82485, 82714, 82758, 82563, 82868, 82907, 82876, 82644, 82485, 82714, 82758, 82563, 82868
299, 82902, 82865, 82647, 82487, 82733, 82751, 82556, 82878, 82902, 82865, 82647, 82487, 82733, 82751, 82556, 82878
300, 82908, 82868, 82635, 82475, 82726, 82758, 82554, 82875, 82908, 82868, 82635, 82475, 82726, 82758, 82554, 82875
301, 82906, 82866, 82636, 82476, 82720, 82763, 82561, 82873, 82906, 82866, 82636, 82476, 82720, 82763, 82561, 82873
302, 82904, 82853, 82643, 82482, 82726, 82753, 82559, 82866, 82904, 82853, 82643, 82482, 82726, 82753, 82559, 82866
303, 82888, 82854, 82648, 82471, 82730, 82760, 82556, 82876, 82888, 82854, 82648, 82471, 82730, 82760, 82556, 82876
304, 82899, 82858, 82652, 82474, 82724, 82747, 82560, 82880, 82899, 82858, 82652, 82474, 82724, 82747, 82560, 82880
305, 82903, 82849, 82648, 82481, 82717, 82743, 82555, 82874, 82903, 82849, 82648, 82481, 82717, 82743, 82555, 82874
306, 82894, 82861, 82648, 82473, 82723, 82753, 82541, 82873, 82894, 82861, 82648, 82473, 82723, 82753, 82541, 82873
307, 82911, 82871, 82656, 82483, 82726, 82763, 82554, 82884, 82911, 82871, 82656, 82483, 82726, 82763, 82554, 82884
308, 82925, 82862, 82648, 82485, 82721, 82769, 82564, 82888, 82925, 82862, 82648, 82485, 82721, 82769, 82564, 82888
309, 82912, 82861, 82648, 82485, 82721, 82768, 82560, 82881, 82912, 82861, 82648, 82485, 82721, 82768, 82560, 82881
310, 82904, 82866, 82659, 82481, 82719, 82766, 82558, 82884, 82904, 82866, 82659, 82481, 82719, 82766, 82558, 82884
311, 82900, 82864, 82656, 82477, 82710, 82752, 82553, 82871, 82900, 82864, 82656, 82477, 82710, 82752, 82553, 82871
312, 82897, 82860, 82643, 82473, 82721, 82750, 82555, 82864, 82897, 82860, 82643, 82473, 82721, 82750, 82555, 82864
313, 82888, 82859, 82643, 82465, 82711, 82748, 82551, 82864, 82888, 82859, 82643, 82465, 82711, 82748, 82551, 82864
314, 82905, 82869, 82638, 82462, 82704, 82759, 82549, 82871, 82905, 82869, 82638, 82462, 82704, 82759, 82549, 82871
315, 82905, 82858, 82646, 82469, 82716, 82771, 82551, 82866, 82905, 82858, 82646, 82469, 82716, 82771, 82551, 82866
316, 82901, 82848, 82636, 82476, 82716, 82755, 82546, 82867, 82901, 82848, 82636, 82476, 82716, 82755, 82546, 82867
317, 82894, 82846, 82646, 82474, 82715, 82759, 82553, 82868, 82894, 82846, 82646, 82474, 82715, 82759, 82553, 82868
318, 82894, 82866, 82659, 82483, 82734, 82764, 82568, 82880, 82894, 82866, 82659, 82483, 82734, 82764, 82568, 82880
319, 82903, 82868, 82647, 82483, 82730, 82759, 82563, 82876, 82903, 82868, 82647, 82483, 82730, 82759, 82563, 82876
320, 82901, 82863, 82647, 82486, 82724, 82753, 82565, 82873, 82901, 82863, 82647, 82486, 82724, 82753, 82565, 82873
321, 82899, 82864, 82648, 82494, 82734, 82748, 82563, 82881, 82899, 82864, 82648, 82494, 82734, 82748, 82563, 82881
322, 82911, 82861, 82657, 82482, 82731, 82754, 82549, 82888, 82911, 82861, 82657, 82482, 82731, 82754, 82549, 82888
323, 82909, 82854, 82641, 82471, 82719, 82748, 82555, 82889, 82909, 82854, 82641, 82471, 82719, 82748, 82555, 82889
324, 82899, 82866, 82640, 82469, 82725, 82751, 82563, 82876, 82899, 82866, 82640, 82469, 82725, 82751, 82563, 82876
325, 82899, 82876, 82644, 82476, 82725, 82759, 82561, 82881, 82899, 82876, 82644, 82476, 82725, 82759, 82561, 82881
326, 82898, 82856, 82644, 82468, 82726, 82745, 82556, 82869, 82898, 82856, 82644, 82468, 82726, 82745, 82556, 82869
327, 82901, 82856, 82652, 82484, 82721, 82754, 82560, 82865, 82901, 82856, 82652, 82484, 82721, 82754, 82560, 82865
328, 82912, 82865, 82648, 82491, 82724, 82764, 82568, 82879, 82912, 82865, 82648, 82491, 82724, 82764, 82568, 82879
329, 82903, 82871, 82651, 82475, 82714, 82758, 82563, 82880, 82903, 82871, 82651, 82475, 82714, 82758, 82563, 82880
330, 82903, 82866, 82652, 82479, 82711, 82755, 82551, 82880, 82903, 82866, 82652, 82479, 82711, 82755, 82551, 82880
331, 82900, 82855, 82643, 82475, 82713, 82748, 82556, 82876, 82900, 82855, 82643, 82475, 82713, 82748, 82556, 82876
332, 82904, 82854, 82648, 82481, 82721, 82754, 82564, 82869, 82904, 82854, 82648, 82481, 82721, 82754, 82564, 82869
333, 82914, 82860, 82639, 82490, 82730, 82757, 82558, 82864, 82914, 82860, 82639, 82490, 82730, 82757, 82558, 82864
334, 82912, 82874, 82643, 82493, 82719, 82747, 82563, 82869, 82912, 82874, 82643, 82493, 82719, 82747, 82563, 82869
335, 82896, 82868, 82640, 82487, 82724, 82750, 82560, 82882, 82896, 82868, 82640, 82487, 82724, 82750, 82560, 82882
336, 82894, 82864, 82646, 82489, 82717, 82749, 82561, 82881, 82894, 82864, 82646, 82489, 82717, 82749, 82561, 82881
337, 82900, 82862, 82655, 82491, 82713, 82749, 82564, 82882, 82900, 82862, 82655, 82491, 82713, 82749, 82564, 82882
338, 82904, 82858, 82645, 82489, 82708, 82750, 82554, 82876, 82904, 82858, 82645, 82489, 82708, 82750, 82554, 82876
339, 82901, 82859, 82634, 82481, 82712, 82751, 82564, 82877, 82901, 82859, 82634, 82481, 82712, 82751, 82564, 82877
340, 82899, 82857, 82645, 82482, 82719, 82754, 82569, 82874, 82899, 82857, 82645, 82482, 82719, 82754, 82569, 82874
341, 82896, 82846, 82649, 82488, 82718, 82757, 82553, 82887, 82896, 82846, 82649, 82488, 82718, 82757, 82553, 82887
342, 82906, 82860, 82649, 82476, 82718, 82751, 82554, 82873, 82906, 82860, 82649, 82476, 82718, 82751, 82554, 82873
343, 82902, 82851, 82641, 82464, 82713, 82743, 82554, 82854, 82902, 82851, 82641, 82464, 82713, 82743, 82554, 82854
344, 82911, 82858, 82643, 82469, 82724, 82753, 82560, 82868, 82911, 82858, 82643, 82469, 82724, 82753, 82560, 82868
345, 82906, 82857, 82646, 82489, 82731, 82738, 82551, 82880, 82906, 82857, 82646, 82489, 82731, 82738, 82551, 82880
346, 82907, 82858, 82649, 82477, 82726, 82747, 82556, 82885, 82907, 82858, 82649, 82477, 82726, 82747, 82556, 82885
347, 82912, 82863, 82648, 82474, 82719, 82757, 82570, 82889, 82912, 82863, 82648, 82474, 82719, 82757, 82570, 82889
348, 82892, 82864, 82646, 82478, 82728, 82763, 82561, 82883, 82892, 82864, 82646, 82478, 82728, 82763, 82561, 82883
349, 82901, 82862, 82657, 82478, 82734, 82753, 82551, 82877, 82901, 82862, 82657, 82478, 82734, 82753, 82551, 82877
350, 82906, 82853, 82655, 82478, 82719, 82771, 82561, 82876, 82906, 82853, 82655, 82478, 82719, 82771, 82561, 82876
351, 82902, 82854, 82646, 82479, 82722, 82762, 82564, 82881, 82902, 82854, 82646, 82479, 82722, 82762, 82564, 82881
352, 82898, 82856, 82649, 82479, 82720, 82749, 82566, 82871, 82898, 82856, 82649, 82479, 82720, 82749, 82566, 82871
353, 82906, 82859, 82642, 82477, 82712, 82759, 82559, 82877, 82906, 82859, 82642, 82477, 82712, 82759, 82559, 82877
354, 82900, 82871, 82651, 82474, 82727, 82763, 82559, 82884, 82900, 82871, 82651, 82474, 82727, 82763, 82559, 82884
355, 82903, 82849, 82643, 82487, 82728, 82764, 82558, 82869, 82903, 82849, 82643, 82487, 82728, 82764, 82558, 82869
356, 55119, 55052, 54875, 54706, 54949, 54966, 54799, 55098, 55119, 55052, 54875, 54706, 54949, 54966, 54799, 55098
357, -56658, -56730, -56794, -56997, -56778, -56811, -56796, -56584, -56651, -56722, -56774, -56989, -56776, -56805, -56784, -56593
358, -84755, -84814, -84847, -85071, -84861, -84896, -84839, -84653, -84759, -84811, -84848, -85067, -84878, -84891, -84827, -84654
359, -84751, -84822, -84837, -85069, -84875, -84889, -84837, -84652, -84763, -84818, -84853, -85064, -84881, -84887, -84834, -84653
360, -84734, -84819, -84840, -85064, -84871, -84891, -84841, -84654, -84755, -84816, -84849, -85060, -84861, -84887, -84842, -84644
361, -84746, -84817, -84856, -85065, -84866, -84901, -84841, -84657, -84749, -84815, -84841, -85062, -84861, -84895, -84838, -84643
