CH1SET,CH2SET,CH3SET,CH4SET,CH5SET,CH6SET,CH7SET,CH8SET,CH1SET1,CH2SET1,CH3SET1,CH4SET1,CH5SET1,CH6SET1,CH7SET1,CH8SET1
148343, -24271, 190631, 258132, -28077, 67328, 124722, -22428, -24229, 230673, 328013, -28316, 62837, 120961, -22352, -24229, 230673, 328013, -28316, 62837, 120961, -22352
136967, -24441, 184485, 259844, -28256, 63241, 130931, -22549, -24402, 236968, 325500, -28254, 71119, 133279, -22451, -24402, 236968, 325500, -28254, 71119, 133279, -22451
135517, -24701, 175999, 252659, -27967, 66988, 128474, -22496, -24401, 220719, 313611, -28577, 69806, 135656, -22346, -24401, 220719, 313611, -28577, 69806, 135656, -22346
143934, -24514, 179826, 260321, -27933, 70745, 122373, -22489, -24697, 210262, 310486, -28292, 69800, 138716, -22479, -24697, 210262, 310486, -28292, 69800, 138716, -22479
141363, -24180, 197621, 283598, -28143, 70498, 111794, -22575, -24665, 219124, 313413, -28249, 69753, 138635, -22458, -24665, 219124, 313413, -28249, 69753, 138635, -22458
142772, -23961, 185513, 286756, -28198, 66928, 120450, -22609, -24276, 222099, 297951, -28264, 71434, 152653, -22252, -24276, 222099, 297951, -28264, 71434, 152653, -22252
144726, -24529, 184029, 254382, -28151, 63881, 119579, -22781, -24466, 231330, 309071, -27990, 68887, 157704, -22197, -24466, 231330, 309071, -27990, 68887, 157704, -22197
135409, -24340, 178834, 257566, -28046, 66883, 118968, -22473, -24827, 231359, 332796, -28064, 68474, 154044, -22362, -24827, 231359, 332796, -28064, 68474, 154044, -22362
138991, -23670, 190311, 280025, -28045, 64996, 114367, -22629, -24858, 243717, 314669, -28200, 63239, 149499, -22348, -24858, 243717, 314669, -28200, 63239, 149499, -22348
138920, -24774, 180575, 278525, -28019, 66894, 115470, -22642, -24631, 232538, 306076, -28294, 66356, 143528, -22254, -24631, 232538, 306076, -28294, 66356, 143528, -22254
131416, -24533, 176898, 274408, -28011, 67057, 114351, -22567, -24556, 221555, 316578, -28364, 65308, 148587, -22229, -24556, 221555, 316578, -28364, 65308, 148587, -22229
136678, -23670, 176458, 285389, -28144, 66474, 96229, -22709, -24407, 205832, 316611, -28331, 68668, 147983, -22326, -24407, 205832, 316611, -28331, 68668, 147983, -22326
137956, -24034, 179490, 272929, -28028, 67256, 111170, -22602, -23630, 209251, 306680, -28335, 70848, 146984, -22005, -23630, 209251, 306680, -28335, 70848, 146984, -22005
136258, -24428, 190421, 266595, -28198, 68006, 116677, -22666, -24208, 222458, 313375, -28253, 64081, 149653, -22214, -24208, 222458, 313375, -28253, 64081, 149653, -22214
131591, -24112, 175815, 271746, -27891, 72036, 128093, -22609, -24076, 239653, 333025, -28130, 63323, 151577, -22386, -24076, 239653, 333025, -28130, 63323, 151577, -22386
132814, -24380, 179641, 259530, -27955, 67229, 129554, -22679, -24348, 222588, 317278, -28234, 67591, 147048, -22051, -24348, 222588, 317278, -28234, 67591, 147048, -22051
135433, -24187, 201328, 254309, -28017, 63394, 118120, -22688, -23883, 214560, 304443, -28352, 67048, 154552, -22154, -23883, 214560, 304443, -28352, 67048, 154552, -22154
131024, -24078, 193789, 269533, -28197, 57259, 116786, -22641, -24394, 220001, 311848, -28384, 65320, 148947, -22482, -24394, 220001, 311848, -28384, 65320, 148947, -22482
139708, -23839, 176698, 300943, -28199, 63359, 116178, -22617, -24741, 214074, 313429, -28283, 64594, 161196, -22360, -24741, 214074, 313429, -28283, 64594, 161196, -22360
140741, -24444, 168337, 302666, -28174, 65548, 115823, -22694, -24752, 216725, 302518, -28280, 68221, 127713, -22289, -24752, 216725, 302518, -28280, 68221, 127713, -22289
135049, -24537, 175839, 265948, -28018, 71756, 124184, -22839, -24231, 233698, 310014, -28332, 64897, 122692, -22459, -24231, 233698, 310014, -28332, 64897, 122692, -22459
136229, -24338, 180701, 250351, -28102, 69740, 132645, -22648, -24002, 240604, 315284, -28311, 61208, 134344, -22386, -24002, 240604, 315284, -28311, 61208, 134344, -22386
140708, -24349, 194346, 285147, -27934, 70946, 134126, -22479, -24311, 219031, 295333, -28432, 59233, 144467, -22442, -24311, 219031, 295333, -28432, 59233, 144467, -22442
140414, -24074, 202651, 284827, -28244, 64191, 125804, -22557, -24577, 215235, 309857, -28496, 65157, 155376, -22448, -24577, 215235, 309857, -28496, 65157, 155376, -22448
139662, -23914, 196006, 280701, -28147, 70553, 120382, -22782, -24301, 223060, 301584, -28267, 67051, 138617, -22464, -24301, 223060, 301584, -28267, 67051, 138617, -22464
140223, -24684, 177554, 292106, -28118, 69566, 124255, -22818, -24051, 224147, 292726, -28442, 64669, 132458, -22397, -24051, 224147, 292726, -28442, 64669, 132458, -22397
135508, -24355, 176889, 284720, -28169, 74934, 119689, -22502, -24118, 240948, 297964, -28666, 65519, 128762, -22366, -24118, 240948, 297964, -28666, 65519, 128762, -22366
135653, -24310, 167051, 283237, -28014, 72294, 117649, -22585, -24316, 210669, 302624, -28271, 62443, 152189, -22241, -24316, 210669, 302624, -28271, 62443, 152189, -22241
139797, -24529, 174349, 266578, -27882, 71901, 132441, -22596, -24547, 202178, 306558, -28299, 63148, 161685, -22319, -24547, 202178, 306558, -28299, 63148, 161685, -22319
138591, -24657, 176688, 283872, -27898, 68971, 136441, -22734, -24352, 212142, 305430, -28292, 66708, 165651, -22302, -24352, 212142, 305430, -28292, 66708, 165651, -22302
133405, -24668, 195078, 288725, -28007, 65987, 124109, -22624, -24399, 224011, 311104, -28104, 66342, 126436, -21976, -24399, 224011, 311104, -28104, 66342, 126436, -21976
130618, -24252, 180335, 282499, -27987, 70448, 120721, -22448, -24232, 206856, 315210, -28080, 63864, 112636, -22161, -24232, 206856, 315210, -28080, 63864, 112636, -22161
136902, -24447, 187813, 286049, -27984, 68033, 108389, -22286, -24421, 214120, 313022, -28144, 65876, 124433, -22322, -24421, 214120, 313022, -28144, 65876, 124433, -22322
136365, -24854, 179719, 264812, -27836, 66295, 121036, -22444, -24249, 209096, 324639, -28096, 65645, 133383, -22329, -24249, 209096, 324639, -28096, 65645, 133383, -22329
137435, -24506, 178925, 271075, -27865, 65607, 115137, -22644, -23935, 220710, 303771, -28251, 67765, 139719, -22422, -23935, 220710, 303771, -28251, 67765, 139719, -22422
140782, -24659, 176663, 256371, -27947, 64902, 112952, -22978, -24192, 224473, 297827, -28110, 65764, 150815, -22517, -24192, 224473, 297827, -28110, 65764, 150815, -22517
135176, -24788, 180541, 259923, -28292, 63384, 123739, -22503, -24655, 223006, 286728, -28098, 64040, 122188, -22519, -24655, 223006, 286728, -28098, 64040, 122188, -22519
131066, -24126, 195303, 255746, -28150, 63420, 132367, -22411, -24936, 216000, 303271, -28192, 62754, 135477, -22529, -24936, 216000, 303271, -28192, 62754, 135477, -22529
131457, -23939, 198168, 256530, -28092, 67865, 126298, -22911, -25039, 227008, 300126, -28178, 57895, 143659, -22409, -25039, 227008, 300126, -28178, 57895, 143659, -22409
132048, -23869, 193151, 277335, -28287, 65795, 115792, -22820, -24265, 223098, 308986, -28260, 56480, 121088, -22511, -24265, 223098, 308986, -28260, 56480, 121088, -22511
132501, -24237, 197473, 268602, -28234, 60716, 119009, -22675, -23752, 225572, 317102, -28136, 62558, 124123, -22485, -23752, 225572, 317102, -28136, 62558, 124123, -22485
135755, -24127, 172609, 286821, -28360, 61679, 113026, -22366, -24807, 218323, 324971, -28087, 66687, 144393, -22691, -24807, 218323, 324971, -28087, 66687, 144393, -22691
135653, -24346, 159626, 273254, -28491, 67245, 106051, -22494, -24719, 201826, 320921, -28234, 67903, 136772, -22604, -24719, 201826, 320921, -28234, 67903, 136772, -22604
135876, -24382, 172259, 272996, -28458, 71504, 106328, -22409, -24343, 190097, 306601, -28092, 67028, 120567, -22295, -24343, 190097, 306601, -28092, 67028, 120567, -22295
141643, -24742, 185544, 296508, -28001, 73493, 123396, -22659, -24577, 210108, 311056, -28309, 59188, 141810, -22394, -24577, 210108, 311056, -28309, 59188, 141810, -22394
141920, -24369, 172981, 279309, -28129, 68836, 125578, -22677, -24541, 202637, 308507, -28282, 62203, 142957, -22374, -24541, 202637, 308507, -28282, 62203, 142957, -22374
142921, -23406, 183922, 272315, -28104, 64441, 154884, -22566, -24402, 231516, 317243, -28237, 63509, 128928, -22507, -24402, 231516, 317243, -28237, 63509, 128928, -22507
138268, -23716, 184562, 270299, -28008, 68167, 147031, -22604, -24409, 226351, 308541, -27960, 62189, 133942, -22647, -24409, 226351, 308541, -27960, 62189, 133942, -22647
134504, -24662, 184147, 266431, -27944, 68473, 127186, -22621, -24196, 210602, 303189, -28020, 61109, 113636, -22611, -24196, 210602, 303189, -28020, 61109, 113636, -22611
133280, -24389, 188508, 269296, -28093, 65314, 123773, -22422, -24400, 213316, 310765, -28188, 66119, 134066, -22487, -24400, 213316, 310765, -28188, 66119, 134066, -22487
136063, -24509, 193429, 267679, -28335, 68959, 113818, -22422, -24239, 216626, 311970, -28169, 67714, 131261, -22529, -24239, 216626, 311970, -28169, 67714, 131261, -22529
128867, -25079, 204638, 264797, -28277, 68591, 107354, -22274, -23951, 210414, 304008, -28241, 65947, 128196, -22611, -23951, 210414, 304008, -28241, 65947, 128196, -22611
137976, -24928, 183875, 280547, -28240, 69884, 92557, -22413, -24377, 202449, 297253, -28371, 65079, 126827, -22591, -24377, 202449, 297253, -28371, 65079, 126827, -22591
141771, -24804, 178430, 262923, -28110, 65621, 111514, -22532, -24465, 205643, 298526, -28556, 69232, 125296, -22624, -24465, 205643, 298526, -28556, 69232, 125296, -22624
144089, -24832, 207308, 280044, -28209, 69504, 119019, -22749, -24257, 208168, 314323, -28265, 65643, 139349, -22562, -24257, 208168, 314323, -28265, 65643, 139349, -22562
146138, -24466, 196231, 281833, -28052, 67719, 103211, -22708, -24514, 204052, 302957, -28243, 64137, 122836, -22609, -24514, 204052, 302957, -28243, 64137, 122836, -22609
139470, -24023, 179831, 281239, -28299, 63887, 100464, -22727, -24858, 213394, 291306, -28176, 63096, 133111, -22476, -24858, 213394, 291306, -28176, 63096, 133111, -22476
137781, -24759, 185738, 272960, -28293, 59502, 116668, -22549, -24552, 228793, 291469, -28095, 67941, 146353, -22437, -24552, 228793, 291469, -28095, 67941, 146353, -22437
140256, -24733, 176460, 283084, -28091, 60091, 115506, -22639, -24449, 241474, 290744, -27891, 67189, 129124, -22672, -24449, 241474, 290744, -27891, 67189, 129124, -22672
138863, -24384, 191247, 282471, -28066, 71721, 117716, -22366, -24199, 216410, 298622, -28279, 60216, 137966, -22554, -24199, 216410, 298622, -28279, 60216, 137966, -22554
132503, -24126, 188447, 284440, -28089, 67900, 132433, -22110, -24299, 217426, 300261, -28319, 63929, 141579, -22197, -24299, 217426, 300261, -28319, 63929, 141579, -22197
136319, -24068, 188976, 274464, -28137, 66582, 117758, -22386, -24186, 219349, 292089, -28113, 67062, 140215, -22343, -24186, 219349, 292089, -28113, 67062, 140215, -22343
136309, -24386, 187171, 269781, -28026, 68564, 145233, -22607, -24141, 225045, 307747, -28080, 64434, 136196, -22354, -24141, 225045, 307747, -28080, 64434, 136196, -22354
143553, -24211, 166800, 262736, -27800, 68258, 135062, -22496, -24553, 243283, 302389, -28270, 65632, 120038, -22316, -24553, 243283, 302389, -28270, 65632, 120038, -22316
145484, -24474, 164396, 263647, -28086, 65642, 130480, -22419, -24821, 242439, 295463, -28539, 65985, 124047, -22268, -24821, 242439, 295463, -28539, 65985, 124047, -22268
139967, -24581, 173057, 259223, -28068, 68864, 126121, -22689, -24778, 211541, 301659, -28136, 67384, 126241, -22071, -24778, 211541, 301659, -28136, 67384, 126241, -22071
140695, -24432, 172543, 274994, -27867, 62955, 126324, -22696, -24901, 207494, 307889, -28234, 66009, 137598, -22212, -24901, 207494, 307889, -28234, 66009, 137598, -22212
145540, -24456, 186421, 259894, -28021, 69766, 123943, -22625, -24768, 209021, 307786, -28109, 65574, 133989, -22463, -24768, 209021, 307786, -28109, 65574, 133989, -22463
139198, -24796, 200438, 263519, -28057, 67258, 119404, -22432, -24484, 219782, 320127, -28042, 65710, 126733, -22411, -24484, 219782, 320127, -28042, 65710, 126733, -22411
141956, -24070, 194727, 283709, -28078, 69020, 124627, -22456, -24086, 225829, 318617, -28356, 66608, 128771, -22462, -24086, 225829, 318617, -28356, 66608, 128771, -22462
141915, -24243, 189759, 297453, -28031, 72524, 128951, -22670, -24187, 224469, 311761, -28173, 64838, 135189, -22145, -24187, 224469, 311761, -28173, 64838, 135189, -22145
131558, -24546, 186545, 279189, -28086, 68386, 119211, -22692, -24335, 217753, 307111, -28094, 62406, 144967, -22451, -24335, 217753, 307111, -28094, 62406, 144967, -22451
135507, -24338, 204649, 280704, -28176, 73940, 124574, -22371, -24338, 203281, 309216, -27920, 71699, 146222, -22442, -24338, 203281, 309216, -27920, 71699, 146222, -22442
143100, -23904, 185371, 262696, -28334, 65344, 117154, -22462, -24706, 206788, 287153, -28356, 70552, 134223, -22208, -24706, 206788, 287153, -28356, 70552, 134223, -22208
137631, -24254, 181218, 271494, -28274, 68323, 109708, -22604, -24339, 215388, 276613, -28328, 65442, 123653, -22249, -24339, 215388, 276613, -28328, 65442, 123653, -22249
135313, -24265, 177573, 294611, -28265, 69670, 120198, -22582, -24982, 211410, 298924, -28242, 65036, 112437, -22519, -24982, 211410, 298924, -28242, 65036, 112437, -22519
132929, -24092, 183682, 283138, -28347, 67885, 122132, -22472, -24415, 219073, 302826, -28051, 63724, 136825, -22735, -24415, 219073, 302826, -28051, 63724, 136825, -22735
135653, -24466, 177326, 271338, -28056, 69409, 126456, -22524, -24193, 215380, 290020, -28313, 70426, 149581, -22567, -24193, 215380, 290020, -28313, 70426, 149581, -22567
139823, -24491, 196018, 260419, -28146, 67563, 129798, -22694, -24566, 204014, 289080, -28209, 69591, 154998, -22477, -24566, 204014, 289080, -28209, 69591, 154998, -22477
138901, -24004, 189815, 268356, -28520, 64700, 132924, -22516, -24749, 193245, 268583, -28172, 70016, 154728, -22481, -24749, 193245, 268583, -28172, 70016, 154728, -22481
135081, -24306, 189624, 271733, -28409, 70654, 118140, -22367, -24862, 188689, 275401, -28030, 68461, 142548, -22484, -24862, 188689, 275401, -28030, 68461, 142548, -22484
142121, -24662, 176972, 255639, -28322, 72215, 114766, -22730, -24937, 198170, 292619, -28063, 63329, 137644, -22557, -24937, 198170, 292619, -28063, 63329, 137644, -22557
133848, -24180, 185321, 261213, -28228, 71406, 124183, -22486, -24717, 214138, 299524, -28451, 64756, 136918, -22532, -24717, 214138, 299524, -28451, 64756, 136918, -22532
136203, -24390, 176263, 271983, -28176, 66803, 130778, -22271, -24811, 214738, 299619, -28183, 63473, 105738, -22348, -24811, 214738, 299619, -28183, 63473, 105738, -22348
141435, -24799, 180028, 278274, -28134, 64208, 108679, -22307, -24791, 210341, 293794, -27976, 61547, 115166, -22524, -24791, 210341, 293794, -27976, 61547, 115166, -22524
142480, -24806, 178740, 274543, -28309, 67028, 110948, -22425, -24389, 214568, 288499, -28217, 60119, 128886, -22361, -24389, 214568, 288499, -28217, 60119, 128886, -22361
134913, -24136, 182806, 286373, -28321, 68652, 121233, -22654, -23966, 224485, 306737, -28166, 62124, 129237, -22689, -23966, 224485, 306737, -28166, 62124, 129237, -22689
134778, -24202, 213068, 282907, -28259, 70114, 112995, -22750, -23722, 205923, 318467, -28531, 60255, 134156, -22719, -23722, 205923, 318467, -28531, 60255, 134156, -22719
136183, -24452, 214017, 272659, -28425, 72530, 118566, -22485, -24283, 207338, 303351, -28251, 70318, 154782, -22340, -24283, 207338, 303351, -28251, 70318, 154782, -22340
142503, -24518, 198029, 269041, -28419, 70559, 128212, -22793, -24526, 213858, 285096, -28038, 66636, 135294, -22341, -24526, 213858, 285096, -28038, 66636, 135294, -22341
142328, -24498, 186409, 264404, -28047, 65387, 122165, -22602, -24158, 204782, 288083, -28326, 65581, 120128, -22453, -24158, 204782, 288083, -28326, 65581, 120128, -22453
141946, -24066, 188150, 271881, -28129, 63444, 130973, -22297, -23974, 209741, 292956, -28304, 64044, 133258, -22439, -23974, 209741, 292956, -28304, 64044, 133258, -22439
142169, -24446, 190710, 282603, -28070, 62340, 125578, -22227, -24253, 206169, 301510, -28481, 64738, 136634, -22350, -24253, 206169, 301510, -28481, 64738, 136634, -22350
135387, -24496, 187669, 280195, -27962, 66639, 117546, -22565, -24579, 204436, 298068, -28292, 67619, 133176, -22397, -24579, 204436, 298068, -28292, 67619, 133176, -22397
135438, -24321, 184464, 264652, -28013, 70839, 133856, -22628, -24507, 193661, 310296, -28300, 65088, 135429, -22336, -24507, 193661, 310296, -28300, 65088, 135429, -22336
137248, -24664, 181903, 272728, -27874, 66642, 135244, -22594, -24217, 197930, 314866, -28166, 65953, 141716, -22474, -24217, 197930, 314866, -28166, 65953, 141716, -22474
139444, -24422, 202712, 276754, -27880, 62888, 121250, -22571, -24529, 208122, 303304, -28020, 68016, 133001, -22320, -24529, 208122, 303304, -28020, 68016, 133001, -22320
141128, -24360, 193483, 267668, -28089, 63572, 122816, -22707, -24334, 205204, 284895, -28167, 67667, 132178, -22399, -24334, 205204, 284895, -28167, 67667, 132178, -22399
141163, -24216, 178571, 268057, -28152, 64249, 107674, -22868, -24611, 226013, 282585, -28532, 69199, 137753, -22254, -24611, 226013, 282585, -28532, 69199, 137753, -22254
136941, -24315, 185788, 285944, -28021, 63515, 106875, -22946, -24413, 232607, 296548, -28527, 65574, 128602, -22415, -24413, 232607, 296548, -28527, 65574, 128602, -22415
134844, -24271, 206678, 265508, -28102, 64776, 109739, -22639, -24236, 222048, 310195, -28197, 61905, 132868, -22527, -24236, 222048, 310195, -28197, 61905, 132868, -22527
131372, -24398, 186015, 255948, -28159, 69506, 117805, -22473, -23907, 217054, 297720, -28519, 63949, 142996, -22371, -23907, 217054, 297720, -28519, 63949, 142996, -22371
136726, -24803, 183952, 273135, -28274, 69001, 112276, -22561, -24056, 185106, 309819, -28418, 69042, 129921, -22611, -24056, 185106, 309819, -28418, 69042, 129921, -22611
135555, -24395, 176223, 286131, -28317, 69729, 116678, -22407, -24004, 205325, 322105, -28270, 68223, 117321, -22404, -24004, 205325, 322105, -28270, 68223, 117321, -22404
139556, -24052, 189719, 278628, -28377, 64587, 127033, -22448, -23974, 216183, 305328, -28177, 69861, 136191, -22302, -23974, 216183, 305328, -28177, 69861, 136191, -22302
146122, -23842, 180187, 279181, -28086, 65903, 116364, -22549, -24086, 210324, 296126, -28184, 65517, 129754, -22425, -24086, 210324, 296126, -28184, 65517, 129754, -22425
137753, -24268, 192185, 293204, -28083, 67790, 117986, -22468, -23957, 208229, 308450, -28135, 65066, 128156, -22579, -23957, 208229, 308450, -28135, 65066, 128156, -22579
137408, -24463, 187110, 280898, -28328, 63316, 123866, -22789, -24280, 200081, 298162, -28523, 66080, 138164, -22462, -24280, 200081, 298162, -28523, 66080, 138164, -22462
139088, -24771, 174053, 282289, -28254, 68858, 125371, -22628, -24364, 211631, 288838, -28754, 68150, 134621, -22344, -24364, 211631, 288838, -28754, 68150, 134621, -22344
135736, -24480, 199447, 288034, -28004, 68506, 120391, -22728, -24341, 214138, 287350, -28346, 66866, 120194, -22400, -24341, 214138, 287350, -28346, 66866, 120194, -22400
136386, -24244, 209163, 269824, -27986, 66779, 125440, -22597, -24644, 205907, 313846, -28351, 67983, 113389, -22469, -24644, 205907, 313846, -28351, 67983, 113389, -22469
142717, -24144, 202583, 266752, -28011, 70774, 129814, -22686, -24627, 205020, 311656, -28477, 60526, 130745, -22277, -24627, 205020, 311656, -28477, 60526, 130745, -22277
142509, -24044, 182576, 274573, -27819, 66324, 116271, -22767, -24242, 198784, 310162, -28340, 71553, 148486, -22337, -24242, 198784, 310162, -28340, 71553, 148486, -22337
143184, -24304, 189993, 274924, -28081, 69063, 111982, -22562, -24339, 208257, 308131, -28216, 72981, 132953, -22425, -24339, 208257, 308131, -28216, 72981, 132953, -22425
135734, -24256, 178189, 278991, -28295, 73442, 138656, -22601, -23740, 215678, 282219, -28288, 63381, 134464, -22504, -23740, 215678, 282219, -28288, 63381, 134464, -22504
140771, -24407, 182507, 249416, -28424, 72477, 139876, -22545, -24086, 197411, 276957, -28281, 63928, 136126, -22444, -24086, 197411, 276957, -28281, 63928, 136126, -22444
143397, -24086, 196863, 262340, -28229, 65133, 134822, -22482, -24715, 208254, 291259, -28267, 64843, 129544, -22631, -24715, 208254, 291259, -28267, 64843, 129544, -22631
141763, -24211, 205077, 277401, -28433, 65709, 128418, -22347, -24885, 199657, 287063, -28325, 67907, 126479, -22639, -24885, 199657, 287063, -28325, 67907, 126479, -22639
140803, -24736, 197781, 266770, -28179, 77205, 127586, -22443, -24955, 197038, 275451, -28191, 69903, 134696, -22432, -24955, 197038, 275451, -28191, 69903, 134696, -22432
142211, -24921, 203397, 276141, -28029, 69433, 119589, -22624, -24361, 194535, 282114, -28151, 62412, 138878, -22461, -24361, 194535, 282114, -28151, 62412, 138878, -22461
135269, -24517, 197994, 279036, -27971, 68295, 128443, -22700, -24465, 202552, 294198, -28255, 63772, 126453, -22397, -24465, 202552, 294198, -28255, 63772, 126453, -22397
136848, -24406, 182964, 263433, -28242, 64798, 118367, -22547, -24136, 217024, 284974, -28059, 63943, 128526, -22268, -24136, 217024, 284974, -28059, 63943, 128526, -22268
142576, -24326, 175105, 264176, -28413, 62057, 121675, -22675, -24784, 225894, 284743, -28239, 64632, 113227, -22477, -24784, 225894, 284743, -28239, 64632, 113227, -22477
147837, -24391, 186504, 262516, -28224, 63375, 119907, -22851, -24802, 222523, 292831, -28281, 67007, 112926, -22547, -24802, 222523, 292831, -28281, 67007, 112926, -22547
141739, -24852, 166602, 246611, -28217, 65824, 114490, -22669, -24779, 220563, 293080, -28104, 67595, 127346, -22381, -24779, 220563, 293080, -28104, 67595, 127346, -22381
139105, -24527, 175776, 273036, -28126, 66408, 122451, -22479, -24957, 217389, 313233, -27991, 63301, 135981, -22347, -24957, 217389, 313233, -27991, 63301, 135981, -22347
136213, -24844, 202053, 293425, -28233, 62935, 112133, -22158, -24377, 208585, 299718, -28271, 63640, 124723, -22315, -24377, 208585, 299718, -28271, 63640, 124723, -22315
138213, -24838, 197788, 266936, -28062, 57089, 101644, -22191, -24171, 211470, 290414, -28115, 69461, 112402, -22421, -24171, 211470, 290414, -28115, 69461, 112402, -22421
139314, -24764, 178788, 258516, -28429, 64277, 121948, -22486, -24469, 202095, 316559, -28030, 66211, 124569, -22485, -24469, 202095, 316559, -28030, 66211, 124569, -22485
137938, -24061, 173569, 263408, -28357, 62956, 120628, -22626, -24656, 209997, 313714, -28038, 62692, 134794, -22365, -24656, 209997, 313714, -28038, 62692, 134794, -22365
137553, -23751, 184741, 274286, -28244, 61883, 121064, -22397, -24793, 200329, 303266, -28109, 63746, 130146, -22385, -24793, 200329, 303266, -28109, 63746, 130146, -22385
137541, -24091, 178071, 265596, -28184, 65590, 116653, -22697, -25014, 206033, 301761, -27827, 59335, 120571, -22592, -25014, 206033, 301761, -27827, 59335, 120571, -22592
137636, -23856, 187751, 264474, -28061, 66214, 116569, -22713, -24793, 204362, 317556, -28377, 63103, 136056, -22455, -24793, 204362, 317556, -28377, 63103, 136056, -22455
142863, -24193, 189663, 274185, -28047, 66995, 121773, -22406, -24297, 206191, 323285, -28277, 66806, 136904, -22334, -24297, 206191, 323285, -28277, 66806, 136904, -22334
146322, -24617, 202550, 260590, -28320, 71198, 98018, -22492, -24426, 219244, 310023, -28014, 65123, 142417, -22372, -24426, 219244, 310023, -28014, 65123, 142417, -22372
142163, -24882, 176647, 260693, -28257, 67417, 107556, -22491, -24522, 210631, 303466, -28051, 66718, 123912, -22257, -24522, 210631, 303466, -28051, 66718, 123912, -22257
133063, -24259, 179264, 268630, -28112, 64191, 125204, -22741, -24532, 208255, 301261, -28154, 70446, 116389, -22298, -24532, 208255, 301261, -28154, 70446, 116389, -22298
135406, -24299, 206203, 272971, -27887, 70694, 118579, -22556, -24546, 213558, 296506, -28311, 66542, 117830, -22189, -24546, 213558, 296506, -28311, 66542, 117830, -22189
139148, -23819, 197834, 284869, -28052, 65879, 100864, -22279, -24240, 199148, 301283, -28322, 65548, 118345, -22309, -24240, 199148, 301283, -28322, 65548, 118345, -22309
132266, -24178, 192689, 280084, -28204, 66397, 118728, -22506, -24687, 177382, 302591, -28062, 64596, 114691, -22597, -24687, 177382, 302591, -28062, 64596, 114691, -22597
136024, -24269, 191135, 288931, -28146, 69507, 122519, -22657, -24466, 209393, 289458, -28100, 62898, 130099, -22789, -24466, 209393, 289458, -28100, 62898, 130099, -22789
142069, -24077, 195228, 271577, -28027, 67153, 115600, -22631, -24714, 221876, 297679, -28195, 63270, 128277, -22405, -24714, 221876, 297679, -28195, 63270, 128277, -22405
137038, -24264, 186071, 265975, -27806, 65454, 123684, -22602, -24457, 214312, 294349, -28226, 63317, 142780, -22477, -24457, 214312, 294349, -28226, 63317, 142780, -22477
130821, -24540, 197614, 280002, -27913, 65780, 121818, -22531, -24755, 224376, 297356, -28094, 67292, 137076, -22484, -24755, 224376, 297356, -28094, 67292, 137076, -22484
131818, -24104, 198318, 276920, -27926, 67897, 118108, -22694, -24109, 212638, 302596, -28222, 63799, 144933, -22304, -24109, 212638, 302596, -28222, 63799, 144933, -22304
137526, -24096, 182349, 276264, -28124, 61813, 119363, -22852, -23394, 218770, 301405, -28239, 65465, 127079, -22579, -23394, 218770, 301405, -28239, 65465, 127079, -22579
142504, -24653, 187541, 283484, -27900, 67376, 123733, -22702, -24095, 217123, 291867, -28384, 72109, 120924, -22511, -24095, 217123, 291867, -28384, 72109, 120924, -22511
140392, -24834, 172301, 271337, -28056, 63996, 128640, -22614, -24032, 203326, 282500, -28431, 65988, 112410, -22563, -24032, 203326, 282500, -28431, 65988, 112410, -22563
139427, -24132, 178461, 270462, -27844, 66648, 122593, -22517, -24290, 195254, 277964, -28374, 63941, 118476, -22462, -24290, 195254, 277964, -28374, 63941, 118476, -22462
131232, -24039, 175328, 262214, -27969, 68223, 124349, -22469, -23865, 205910, 300323, -28272, 63560, 137161, -22622, -23865, 205910, 300323, -28272, 63560, 137161, -22622
137351, -23912, 186118, 287266, -28187, 70318, 106566, -22697, -24625, 216740, 305487, -28178, 62531, 146729, -22619, -24625, 216740, 305487, -28178, 62531, 146729, -22619
133922, -24397, 192228, 278636, -28191, 64537, 114273, -22714, -24824, 202343, 308717, -28022, 64927, 126237, -22468, -24824, 202343, 308717, -28022, 64927, 126237, -22468
133686, -24698, 192258, 278676, -28296, 61466, 126075, -22600, -24312, 202436, 292246, -27941, 61989, 126032, -22376, -24312, 202436, 292246, -27941, 61989, 126032, -22376
135081, -24764, 195754, 306944, -28182, 64636, 117608, -22604, -24464, 201586, 290401, -28055, 64702, 112096, -22564, -24464, 201586, 290401, -28055, 64702, 112096, -22564
136217, -24554, 182438, 287212, -28051, 64058, 129936, -22716, -24290, 211003, 297504, -28149, 68635, 124742, -22584, -24290, 211003, 297504, -28149, 68635, 124742, -22584
137651, -24478, 185498, 283538, -28054, 61957, 128775, -22612, -23823, 206650, 292501, -27990, 64951, 131134, -22489, -23823, 206650, 292501, -27990, 64951, 131134, -22489
139101, -24347, 186616, 281974, -28101, 65190, 113470, -22418, -24161, 200837, 285966, -28191, 65608, 126648, -22491, -24161, 200837, 285966, -28191, 65608, 126648, -22491
143689, -24441, 185933, 280075, -28089, 69241, 108465, -22314, -24267, 208035, 288058, -28511, 70659, 137611, -22587, -24267, 208035, 288058, -28511, 70659, 137611, -22587
141928, -24461, 162538, 294774, -28112, 65744, 113964, -22370, -24571, 215981, 290380, -28426, 68021, 135993, -22488, -24571, 215981, 290380, -28426, 68021, 135993, -22488
